序号,全局序号,消融模型,去除模块,情景类别,题型,来源标签,模块标签,模块标签说明,难度,问题,参考答案,模型回答,是否正确,部分准确率,耗时毫秒,回答路径,上下文精确率,证据召回率,幻觉标记,多跳路径覆盖率,上下文条数,缺失文本项,缺失数值项,命中数值,无证据编号,无证据数值,标准文本项,标准数值项,预期字段,原始行号,错误信息
202,1702,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_effect,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Tower / Tower (TO) / Primary steelwork里那个Abnormal vibration，最后会咋样，后果说下。,Excessive Fatigue Life Consumption,失效后果 / FailureEffect / effect / result / consequence / 结果 / 后果 / 会怎样: Potential collapse,错误,0.0,880.71,语义RAG,0.3333,1.0,0,,6,Excessive Fatigue Life Consumption,,,,,Excessive Fatigue Life Consumption,,潜在失效后果,1,
203,1703,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_action,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Tower / Tower (TO) / Primary steelwork里那个Cracks，一般咋处理，给个法子。,"Weld detail optimization and hotspot redesign; Enhanced SHM: acoustic emission, strain gauges, modal monitoring; Thicker shell sections / local reinforcement; High-fidelity coupled aero-hydro-elastic simulation in design updates",建议措施 / RecommendedAction / action / 怎么处理 / 咋处理: -,错误,0.0,796.52,语义RAG,0.0,0.0,0,,6,"Weld detail optimization and hotspot redesign; Enhanced SHM: acoustic emission, strain gauges, modal monitoring; Thicker shell sections / local reinforcement; High-fidelity coupled aero-hydro-elastic simulation in design updates",,,,,"Weld detail optimization and hotspot redesign; Enhanced SHM: acoustic emission, strain gauges, modal monitoring; Thicker shell sections / local reinforcement; High-fidelity coupled aero-hydro-elastic simulation in design updates",,建议措施,6,
204,1704,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_cause2,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,我看这条有点糊，Tower / Tower (TO) / Primary steelwork那边的Abnormal vibration，为啥会出这个毛病？,"Maintenance phase; Due to poor inspection Faulty welding of Tower couldn't be detected before getting severe [10,15]","失效原因 / FailureCause / cause / reason / 为什么 / 为啥 / 咋来的: Environmental condition; Resonance occurs when the natural frequency of the tower or other components of the wind turbine matches the frequency of the wind or other external forces. 失效原因 / FailureCause / cause / reason / 为什么 / 为啥 / 咋来的: Installation phase; Faulty welding of Tower [10,15] 失效原因 / FailureCause / cause / reason / 为什么 / 为啥 / 咋来的: Maintenance phase; Due to poor inspection Faulty welding of Tower couldn't be detected before getting severe [10,15]",正确,1.0,1820.69,语义RAG,0.1667,1.0,0,,6,,,10.0；15.0；10.0；15.0,,,"Maintenance phase; Due to poor inspection Faulty welding of Tower couldn't be detected before getting severe [10,15]",,潜在失效原因/机理,3,
205,1705,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_effect2,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Tower / Tower (TO) / Primary steelwork，Cracks这事会弄成啥后果，别太官方。,Failure of whole facility and vast economic loses,可能会导致整个设施的失效和巨大的经济损失。,错误,0.0,705.06,语义RAG,0.5,1.0,0,,6,Failure of whole facility and vast economic loses,,,,,Failure of whole facility and vast economic loses,,潜在失效后果,4,
206,1706,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_cause,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Tower / Tower (TO) / Primary steelwork里那个Cracks，到底咋回事，原因是啥？,Environmental loads; Material fatigue due to high waves and high frequency of loads [1],"失效模式 / FailureMode: Cracks 失效原因 / FailureCause: - Installation phase; Installation phase stress/fatigue due to waves, wind, and process. Incorrect installation/error can cause stress concentration and fatigue. [11] - due to Operation; Hit by blades due to human error or operational failure [15] - Environmental loads; The interaction between the blades and the tower can cause pressure fluctuations, leading to cyclic fatigue [14] - Maintenance; Hit by blades due to poor maintenance and inspection leading to undetected wear and damage [15] - Design phase; Lightning strikes damages due to inefficient lightning prevention system [9]",错误,0.0,1853.04,语义RAG,0.0,0.0,0,,6,Environmental loads; Material fatigue due to high waves and high frequency of loads [1],,,,,Environmental loads; Material fatigue due to high waves and high frequency of loads [1],,潜在失效原因/机理,5,
207,1707,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_effect,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Tower / Tower (TO) / Primary steelwork里那个Cracks，最后会咋样，后果说下。,Potential collapse,"失效后果 / FailureEffect / effect / result / consequence / 结果 / 后果 / 会怎样: Potential collapse, Failure of whole facility and vast economic loses.",正确,1.0,945.39,语义RAG,0.5,1.0,0,,6,,,,,,Potential collapse,,潜在失效后果,6,
208,1708,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_action,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Transition piece / Transition Piece (TP) / Primary structure & welding里那个Transition piece break，一般咋处理，给个法子。,High-fidelity coupled analysis of TP–tower–floater interaction; Design requalification for extreme storms (updated metocean; load cases); Improved metocean data measurements,"建议措施 / RecommendedAction / action / 怎么处理 / 咋处理: SHM for TP connections (strain gauges, acoustic emission, bolt preload monitoring); Welding quality assurance and NDT enhancement (phased-array UT)",错误,0.0,1092.01,语义RAG,0.0,0.0,0,,6,High-fidelity coupled analysis of TP–tower–floater interaction; Design requalification for extreme storms (updated metocean; load cases); Improved metocean data measurements,,,,,High-fidelity coupled analysis of TP–tower–floater interaction; Design requalification for extreme storms (updated metocean; load cases); Improved metocean data measurements,,建议措施,28,
209,1709,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_cause2,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,我看这条有点糊，Tower / Tower (TO) / Primary structure & welding那边的Cracks，为啥会出这个毛病？,"Manufacturing; Welding failure due to Poor design or inadequate specification of welding procedures considering harsh environmental condition [1,15]","失效原因 / FailureCause / cause / reason / 为什么 / 为啥 / 咋来的: Welding failure due to Poor design or inadequate specification of welding procedures considering harsh environmental condition [1,15]",错误,0.0,1043.77,语义RAG,0.3333,1.0,0,,6,"Manufacturing; Welding failure due to Poor design or inadequate specification of welding procedures considering harsh environmental condition [1,15]",,1.0；15.0,,,"Manufacturing; Welding failure due to Poor design or inadequate specification of welding procedures considering harsh environmental condition [1,15]",,潜在失效原因/机理,8,
210,1710,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_effect2,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Tower / Tower (TO) / Primary steelwork，Cracks这事会弄成啥后果，别太官方。,Potential collapse,可能会导致整个设施的失效和巨大的经济损失。,错误,0.0,745.22,语义RAG,0.5,1.0,0,,6,Potential collapse,,,,,Potential collapse,,潜在失效后果,9,
211,1711,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_cause,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Tower / Tower (TO) / Welding里那个Cracks，到底咋回事，原因是啥？,"Fabrication; Welding failure due to Poor quality control during the welding process [1,10]",失效模式 / FailureMode：Cracks [11] 失效原因 / FailureCause：Manufacturing; Welding failure,错误,0.0,772.25,语义RAG,0.0,0.0,0,,6,"Fabrication; Welding failure due to Poor quality control during the welding process [1,10]",,,,,"Fabrication; Welding failure due to Poor quality control during the welding process [1,10]",,潜在失效原因/机理,10,
212,1712,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_effect,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Tower / Tower (TO) / Primary steelwork里那个Cracks，最后会咋样，后果说下。,Potential collapse,"失效后果 / FailureEffect / effect / result / consequence / 结果 / 后果 / 会怎样: Potential collapse, Failure of whole facility and vast economic loses.",正确,1.0,927.01,语义RAG,0.5,1.0,0,,6,,,,,,Potential collapse,,潜在失效后果,11,
213,1713,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_action,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Floating support structure / Floating Support structure / Primary structure里那个Capsize [11]，一般咋处理，给个法子。,Expanded design load cases (including typhoon/hurricane scenarios); -; Improved engineering skills,建议措施=Expanded design load cases (including typhoon/hurricane scenarios); -; Improved engineering skills.,正确,1.0,796.59,语义RAG,0.1667,1.0,0,,6,,,,,,Expanded design load cases (including typhoon/hurricane scenarios); -; Improved engineering skills,,建议措施,46,
214,1714,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_cause2,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,我看这条有点糊，Tower / Tower (TO) / Primary steelwork那边的Cracks，为啥会出这个毛病？,Operation phase; Repeated or cyclic loading and unloading of the tower over a long period of time can cause cracks caused by plastic deformation [11],"失效原因 / FailureCause / cause / reason / 为什么 / 为啥 / 咋来的: Installation phase; Installation phase stress/fatigue due to waves, wind, and process. Incorrect installation/error can cause stress concentration and fatigue. [11] 失效原因 / FailureCause / cause / reason / 为什么 / 为啥 / 咋来的: Maintenance phase; Blade replacements, repairs, and corrosion mitigation can add stress. Improper execution can lead to damage and fatigue. [11] 失效原因 / FailureCause / cause / reason / 为什么 / 为啥 / 咋来的: due to Operation; Hit by blades due to human error or operational failure [15] 失效原因 / FailureCause / cause / reason / 为什么 / 为啥 / 咋来的: Maintenance; Hit by blades due to poor maintenance and inspection leading to undetected wear and damage [15]",错误,0.0,2233.44,语义RAG,0.0,0.0,0,,6,Operation phase; Repeated or cyclic loading and unloading of the tower over a long period of time can cause cracks caused by plastic deformation [11],,11.0；11.0,,,Operation phase; Repeated or cyclic loading and unloading of the tower over a long period of time can cause cracks caused by plastic deformation [11],,潜在失效原因/机理,13,
215,1715,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_effect2,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Tower / Tower (TO) / Primary steelwork，Cracks这事会弄成啥后果，别太官方。,Potential collapse,可能会导致整个设施的失效和巨大的经济损失。,错误,0.0,682.22,语义RAG,0.5,1.0,0,,6,Potential collapse,,,,,Potential collapse,,潜在失效后果,14,
216,1716,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_cause,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Tower / Tower (TO) / Primary steelwork里那个Cracks，到底咋回事，原因是啥？,Design phase; Braking system failure due to wrong estimation of operating conditions [15],"失效模式 / FailureMode: Cracks 失效原因 / FailureCause: - Installation phase; Installation phase stress/fatigue due to waves, wind, and process. Incorrect installation/error can cause stress concentration and fatigue. [11] - due to Operation; Hit by blades due to human error or operational failure [15] - Environmental loads; The interaction between the blades and the tower can cause pressure fluctuations, leading to cyclic fatigue [14] - Maintenance; Hit by blades due to poor maintenance and inspection leading to undetected wear and damage [15] - Design phase; Lightning strikes damages due to inefficient lightning prevention system [9]",错误,0.0,1832.77,语义RAG,0.0,0.0,0,,6,Design phase; Braking system failure due to wrong estimation of operating conditions [15],,15.0；15.0,,,Design phase; Braking system failure due to wrong estimation of operating conditions [15],,潜在失效原因/机理,15,
217,1717,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_effect,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Tower / Tower (TO) / Primary steelwork里那个Cracks，最后会咋样，后果说下。,Failure of the WTG/Major repair campaign/Structure reassessment,"失效后果 / FailureEffect / effect / result / consequence / 结果 / 后果 / 会怎样: Potential collapse, Failure of whole facility and vast economic loses.",错误,0.0,948.74,语义RAG,0.0,0.0,0,,6,Failure of the WTG/Major repair campaign/Structure reassessment,,,,,Failure of the WTG/Major repair campaign/Structure reassessment,,潜在失效后果,16,
218,1718,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_action,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Floating support structure / Floating Support structure / Secondary structure里那个Floater unit sinkage，一般咋处理，给个法子。,Ballast redundancy and automated ballast management; Freeboard margin increase and water-tight compartmentalization; Expanded design load cases (including typhoon/hurricane scenarios),建议措施 / RecommendedAction / action / 怎么处理 / 咋处理: Ballast redundancy and automated ballast management; Freeboard margin increase and water-tight compartmentalization; Expanded design load cases (including typhoon/hurricane scenarios),正确,1.0,1113.95,语义RAG,0.1667,1.0,0,,6,,,,,,Ballast redundancy and automated ballast management; Freeboard margin increase and water-tight compartmentalization; Expanded design load cases (including typhoon/hurricane scenarios),,建议措施,58,
219,1719,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_cause2,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,我看这条有点糊，Tower / Tower (TO) / Primary steelwork那边的Cracks，为啥会出这个毛病？,Manufacturing; Hit by blades due to poor manufacturing quality control [9],"失效原因 / FailureCause / cause / reason / 为什么 / 为啥 / 咋来的: Installation phase; Installation phase stress/fatigue due to waves, wind, and process. Incorrect installation/error can cause stress concentration and fatigue. 失效原因 / FailureCause / cause / reason / 为什么 / 为啥 / 咋来的: Maintenance phase; Blade replacements, repairs, and corrosion mitigation can add stress. Improper execution can lead to damage and fatigue. 失效原因 / FailureCause / cause / reason / 为什么 / 为啥 / 咋来的: due to Operation; Hit by blades due to human error or operational failure 失效原因 / FailureCause / cause / reason / 为什么 / 为啥 / 咋来的: Maintenance; Hit by blades due to poor maintenance and inspection leading to undetected wear and damage",错误,0.0,2056.81,语义RAG,0.0,0.0,0,,6,Manufacturing; Hit by blades due to poor manufacturing quality control [9],,,,,Manufacturing; Hit by blades due to poor manufacturing quality control [9],,潜在失效原因/机理,18,
220,1720,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_effect2,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Tower / Tower (TO) / Primary steelwork，Cracks这事会弄成啥后果，别太官方。,Failure of whole facility and vast economic loses,可能会导致整个设施的失效和巨大的经济损失。,错误,0.0,675.4,语义RAG,0.5,1.0,0,,6,Failure of whole facility and vast economic loses,,,,,Failure of whole facility and vast economic loses,,潜在失效后果,19,
221,1721,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_cause,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Tower / Tower (TO) / Primary steelwork里那个Cracks，到底咋回事，原因是啥？,due to Operation; Hit by blades due to human error or operational failure [15],"失效模式 / FailureMode: Cracks 失效原因 / FailureCause: - Installation phase; Installation phase stress/fatigue due to waves, wind, and process. Incorrect installation/error can cause stress concentration and fatigue. [11] - due to Operation; Hit by blades due to human error or operational failure [15] - Environmental loads; The interaction between the blades and the tower can cause pressure fluctuations, leading to cyclic fatigue [14] - Maintenance; Hit by blades due to poor maintenance and inspection leading to undetected wear and damage [15] - Design phase; Lightning strikes damages due to inefficient lightning prevention system [9]",正确,1.0,1849.69,语义RAG,0.1667,1.0,0,,6,,,15.0；15.0,,,due to Operation; Hit by blades due to human error or operational failure [15],,潜在失效原因/机理,20,
222,1722,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_effect,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Tower / Tower (TO) / Primary steelwork里那个Plastic deformation，最后会咋样，后果说下。,Potential collapse,失效后果 / FailureEffect / effect / result / consequence / 结果 / 后果 / 会怎样: Potential collapse,正确,1.0,892.39,语义RAG,0.8333,1.0,0,,6,,,,,,Potential collapse,,潜在失效后果,21,
223,1723,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_action,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Floating support structure / Floating Support structure / All structures & Welding里那个Structural break [11]，一般咋处理，给个法子。,"Operational limits: weather windows, alarm thresholds for motions; Other- Specify; -; Welding quality assurance and NDT enhancement (phased-array UT)",建议措施 / RecommendedAction / action / 怎么处理 / 咋处理: -,错误,0.0,817.56,语义RAG,0.0,0.0,0,,6,"Operational limits: weather windows, alarm thresholds for motions; Other- Specify; -; Welding quality assurance and NDT enhancement (phased-array UT)",,,,,"Operational limits: weather windows, alarm thresholds for motions; Other- Specify; -; Welding quality assurance and NDT enhancement (phased-array UT)",,建议措施,72,
224,1724,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_cause2,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,我看这条有点糊，Tower / Tower (TO) / Primary steelwork那边的Tower collapse，为啥会出这个毛病？,Operation phase; Mooring system failure can lead to direct tower collapse [1],失效模式 / FailureMode: Tower collapse 失效原因 / FailureCause: Operation phase; Mooring system failure can lead to direct tower collapse [1],正确,1.0,919.62,语义RAG,0.1667,1.0,0,,6,,,1.0,,,Operation phase; Mooring system failure can lead to direct tower collapse [1],,潜在失效原因/机理,23,
225,1725,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_effect2,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Transition piece / Transition Piece (TP) / Primary structure & welding，Transition piece break这事会弄成啥后果，别太官方。,"Tower Unit collapse, Floater Unit damage",Tower Unit可能会塌陷，Floater Unit也可能会受损。,错误,0.0,762.3,语义RAG,0.3333,1.0,0,,6,"Tower Unit collapse, Floater Unit damage",,,,,"Tower Unit collapse, Floater Unit damage",,潜在失效后果,24,
226,1726,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_cause,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Transition piece / Transition Piece (TP) / Primary structure里那个Transition piece break，到底咋回事，原因是啥？,"Operation and Maintenance; Brittle fracture due to extreme environmental temperature, leading to a shift in the ductile-to-brittle transition temperature [16]","失效模式 / FailureMode: Transition piece break 失效原因 / FailureCause: Operation and Maintenance; Brittle fracture due to extreme environmental temperature, leading to a shift in the ductile-to-brittle transition temperature [16] 严重度 / S: 4.25 发生度 / O: 2.25 可探测度 / D: 3.25 风险优先数 / RPN: 33",正确,1.0,1476.42,语义RAG,0.1667,1.0,0,,6,,,16.0,,,"Operation and Maintenance; Brittle fracture due to extreme environmental temperature, leading to a shift in the ductile-to-brittle transition temperature [16]",,潜在失效原因/机理,25,
227,1727,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_effect,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Transition piece / Transition Piece (TP) / Primary stucture里那个Structural plastic deformation，最后会咋样，后果说下。,Local stress accumulation,失效后果 / FailureEffect / effect / result / consequence / 结果 / 后果 / 会怎样: Local stress accumulation,正确,1.0,883.09,语义RAG,0.5,1.0,0,,6,,,,,,Local stress accumulation,,潜在失效后果,26,
228,1728,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_action,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Station keeping / Mooring Lines (ML) / Mooring lines里那个Mooring line breakage [8]，一般咋处理，给个法子。,ROV visual inspections; targeted maintenance on wear zones; Diversity in materials/vendors to reduce common-cause risks; -,建议措施 / RecommendedAction / action / 怎么处理 / 咋处理: Continuous tension and vibration monitoring; thresholds for intervention; -,错误,0.0,928.32,语义RAG,0.1667,1.0,0,,6,ROV visual inspections; targeted maintenance on wear zones; Diversity in materials/vendors to reduce common-cause risks; -,,,,,ROV visual inspections; targeted maintenance on wear zones; Diversity in materials/vendors to reduce common-cause risks; -,,建议措施,82,
229,1729,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_cause2,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,我看这条有点糊，Transition piece / Transition Piece (TP) / Primary structure & welding那边的Transition piece break，为啥会出这个毛病？,Environmental condition; Design parameters superseded due to climate change [11],失效原因 / FailureCause / cause / reason / 为什么 / 为啥 / 咋来的: Operation and Maintenance; Undetected defects and poor quality control [11],错误,0.0,942.11,语义RAG,0.0,0.0,0,,6,Environmental condition; Design parameters superseded due to climate change [11],,11.0,,,Environmental condition; Design parameters superseded due to climate change [11],,潜在失效原因/机理,28,
230,1730,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_effect2,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Transition piece / Transition Piece (TP) / Primary structure & welding，Abnormal vibration这事会弄成啥后果，别太官方。,potential tower connections failure,可能会导致塔架连接部位失效。,错误,0.0,715.54,语义RAG,0.3333,1.0,0,,6,potential tower connections failure,,,,,potential tower connections failure,,潜在失效后果,29,
231,1731,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_cause,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Transition piece / Transition Piece (TP) / Primary stucture里那个Structural plastic deformation，到底咋回事，原因是啥？,"Installation; During installation, plastic deformation can occur due to processes like welding and bending [1]","失效模式 / FailureMode: Structural plastic deformation 失效原因 / FailureCause: Maintenance; Plastic deformation can occur due to the application of excessive force or improper handling of the structure. [1] Installation; During installation, plastic deformation can occur due to processes like welding and bending [1]",正确,1.0,1143.88,语义RAG,0.1667,1.0,0,,6,,,1.0；1.0,,,"Installation; During installation, plastic deformation can occur due to processes like welding and bending [1]",,潜在失效原因/机理,30,
232,1732,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_effect,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Transition piece / Transition Piece (TP) / Primary structure里那个Cracks，最后会咋样，后果说下。,Tower transition piece connections failure,Tower transition piece connections failure,正确,1.0,717.33,语义RAG,0.6667,1.0,0,,6,,,,,,Tower transition piece connections failure,,潜在失效后果,31,
233,1733,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_action,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,"这个Station keeping / Mooring lines (ML) / Mooring lines里那个Mooring lines broken [1,3]，一般咋处理，给个法子。","ROV visual inspections; targeted maintenance on wear zones; Optimized chain/wire/rope selection and fatigue margins (design); Only chain and wire above MSL, keep fiber ropes wet; -",建议措施 / RecommendedAction / action / 怎么处理 / 咋处理: ROV visual inspections; targeted maintenance on wear zones;,错误,0.0,921.88,语义RAG,0.1667,1.0,0,,6,"ROV visual inspections; targeted maintenance on wear zones; Optimized chain/wire/rope selection and fatigue margins (design); Only chain and wire above MSL, keep fiber ropes wet; -",,,,,"ROV visual inspections; targeted maintenance on wear zones; Optimized chain/wire/rope selection and fatigue margins (design); Only chain and wire above MSL, keep fiber ropes wet; -",,建议措施,91,
234,1734,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_cause2,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,我看这条有点糊，Transition piece / Transition Piece (TP) / Welding那边的Cracks，为啥会出这个毛病？,Fabrication; Improper surface preparation before applying a protective coating or performing welding repairs like cleaning the surface with solvent and treating the surface with a rust inhibitor or primer for improving the adhesion can cause corrosion and crack propagation. [15],失效原因 / FailureCause / cause / reason / 为什么 / 为啥 / 咋来的: Maintenance; Welding failure due to corrosion without proper maintenance [11],错误,0.0,976.47,语义RAG,0.0,0.0,0,,6,Fabrication; Improper surface preparation before applying a protective coating or performing welding repairs like cleaning the surface with solvent and treating the surface with a rust inhibitor or primer for improving the adhesion can cause corrosion and crack propagation. [15],,,,,Fabrication; Improper surface preparation before applying a protective coating or performing welding repairs like cleaning the surface with solvent and treating the surface with a rust inhibitor or primer for improving the adhesion can cause corrosion and crack propagation. [15],,潜在失效原因/机理,33,
235,1735,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_effect2,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Transition piece / Transition Piece (TP) / Primary structure & welding，Abnormal vibration这事会弄成啥后果，别太官方。,potential tower connections failure,可能会导致塔架连接部位失效。,错误,0.0,679.73,语义RAG,0.3333,1.0,0,,6,potential tower connections failure,,,,,potential tower connections failure,,潜在失效后果,34,
236,1736,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_cause,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Transition piece / Transition Piece (TP) / Primary stucture里那个Structural plastic deformation，到底咋回事，原因是啥？,Maintenance; Plastic deformation can occur due to the application of excessive force or improper handling of the structure. [1],"失效模式 / FailureMode: Structural plastic deformation 失效原因 / FailureCause: Maintenance; Plastic deformation can occur due to the application of excessive force or improper handling of the structure. [1] Installation; During installation, plastic deformation can occur due to processes like welding and bending [1]",正确,1.0,1187.77,语义RAG,0.1667,1.0,0,,6,,,1.0；1.0,,,Maintenance; Plastic deformation can occur due to the application of excessive force or improper handling of the structure. [1],,潜在失效原因/机理,35,
237,1737,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_effect,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Transition piece / Transition Piece (TP) / Welding里那个Cracks，最后会咋样，后果说下。,Tower transition piece connections failure,Tower transition piece connections failure/ displacement variations between tower end,正确,1.0,757.79,语义RAG,0.8333,1.0,0,,6,,,,,,Tower transition piece connections failure,,潜在失效后果,36,
