序号,全局序号,消融模型,去除模块,情景类别,题型,来源标签,模块标签,模块标签说明,难度,问题,参考答案,模型回答,是否正确,部分准确率,耗时毫秒,回答路径,上下文精确率,证据召回率,幻觉标记,多跳路径覆盖率,上下文条数,缺失文本项,缺失数值项,命中数值,无证据编号,无证据数值,标准文本项,标准数值项,预期字段,原始行号,错误信息
214,1714,Full全量模型,无,模块专项测试,module_m3_cause2,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,我看这条有点糊，Tower / Tower (TO) / Primary steelwork那边的Cracks，为啥会出这个毛病？,Operation phase; Repeated or cyclic loading and unloading of the tower over a long period of time can cause cracks caused by plastic deformation [11],"失效模式是：Cracks；项目/功能是：Tower / Tower (TO) / Primary steelwork；潜在失效原因/机理是：Installation phase; Installation phase stress/fatigue due to waves, wind, and process. Incorrect installation/error can cause stress concentration and fatigue. [11]。",错误,0.0,74.91,语义RAG,0.0,0.0,0,,6,Operation phase; Repeated or cyclic loading and unloading of the tower over a long period of time can cause cracks caused by plastic deformation [11],,11.0,,,Operation phase; Repeated or cyclic loading and unloading of the tower over a long period of time can cause cracks caused by plastic deformation [11],,潜在失效原因/机理,13,
215,1715,Full全量模型,无,模块专项测试,module_m3_effect2,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Tower / Tower (TO) / Primary steelwork，Cracks这事会弄成啥后果，别太官方。,Potential collapse,失效模式是：Cracks；项目/功能是：Tower / Tower (TO) / Primary steelwork；失效后果是：Potential collapse。,正确,1.0,61.85,语义RAG,0.5,1.0,0,,6,,,,,,Potential collapse,,潜在失效后果,14,
216,1716,Full全量模型,无,模块专项测试,module_m3_cause,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Tower / Tower (TO) / Primary steelwork里那个Cracks，到底咋回事，原因是啥？,Design phase; Braking system failure due to wrong estimation of operating conditions [15],"失效模式 / FailureMode: Cracks 失效原因 / FailureCause: Installation phase; Installation phase stress/fatigue due to waves, wind, and process. Incorrect installation/error can cause stress concentration and fatigue. 失效原因 / FailureCause: due to Operation; Hit by blades due to human error or operational failure [15] 失效原因 / FailureCause: Environmental loads; The interaction between the blades and the tower can cause pressure fluctuations, leading to cyclic fatigue [14] 失效原因 / FailureCause: Maintenance; Hit by blades due to poor maintenance and inspection leading to undetected wear and damage [15] 失效原因 / FailureCause: Design phase; Lightning strikes damages due to inefficient lightning prevention system [9]",错误,0.0,1939.41,语义RAG,0.0,0.0,0,,6,Design phase; Braking system failure due to wrong estimation of operating conditions [15],,15.0；15.0,,,Design phase; Braking system failure due to wrong estimation of operating conditions [15],,潜在失效原因/机理,15,
217,1717,Full全量模型,无,模块专项测试,module_m3_effect,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Tower / Tower (TO) / Primary steelwork里那个Cracks，最后会咋样，后果说下。,Failure of the WTG/Major repair campaign/Structure reassessment,失效模式是：Cracks；项目/功能是：Tower / Tower (TO) / Primary steelwork；失效后果是：Potential collapse。,错误,0.0,62.91,语义RAG,0.0,0.0,0,,6,Failure of the WTG/Major repair campaign/Structure reassessment,,,,,Failure of the WTG/Major repair campaign/Structure reassessment,,潜在失效后果,16,
218,1718,Full全量模型,无,模块专项测试,module_m3_action,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Floating support structure / Floating Support structure / Secondary structure里那个Floater unit sinkage，一般咋处理，给个法子。,Ballast redundancy and automated ballast management; Freeboard margin increase and water-tight compartmentalization; Expanded design load cases (including typhoon/hurricane scenarios),失效模式是：Floater unit sinkage；项目/功能是：Floating support structure / Floating Support structure / Secondary structure；建议措施是：Ballast redundancy and automated ballast management; Freeboard margin increase and water-tight compartmentalization; Expanded design load cases (including typhoon/hurricane scenarios)。,正确,1.0,63.75,语义RAG,0.1667,1.0,0,,6,,,,,,Ballast redundancy and automated ballast management; Freeboard margin increase and water-tight compartmentalization; Expanded design load cases (including typhoon/hurricane scenarios),,建议措施,58,
219,1719,Full全量模型,无,模块专项测试,module_m3_cause2,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,我看这条有点糊，Tower / Tower (TO) / Primary steelwork那边的Cracks，为啥会出这个毛病？,Manufacturing; Hit by blades due to poor manufacturing quality control [9],"失效模式是：Cracks；项目/功能是：Tower / Tower (TO) / Primary steelwork；潜在失效原因/机理是：Installation phase; Installation phase stress/fatigue due to waves, wind, and process. Incorrect installation/error can cause stress concentration and fatigue. [11]。",错误,0.0,71.9,语义RAG,0.0,0.0,0,,6,Manufacturing; Hit by blades due to poor manufacturing quality control [9],,,,,Manufacturing; Hit by blades due to poor manufacturing quality control [9],,潜在失效原因/机理,18,
220,1720,Full全量模型,无,模块专项测试,module_m3_effect2,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Tower / Tower (TO) / Primary steelwork，Cracks这事会弄成啥后果，别太官方。,Failure of whole facility and vast economic loses,失效模式是：Cracks；项目/功能是：Tower / Tower (TO) / Primary steelwork；失效后果是：Potential collapse。,错误,0.0,69.94,语义RAG,0.5,1.0,0,,6,Failure of whole facility and vast economic loses,,,,,Failure of whole facility and vast economic loses,,潜在失效后果,19,
221,1721,Full全量模型,无,模块专项测试,module_m3_cause,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Tower / Tower (TO) / Primary steelwork里那个Cracks，到底咋回事，原因是啥？,due to Operation; Hit by blades due to human error or operational failure [15],"失效模式 / FailureMode: Cracks 失效原因 / FailureCause: Installation phase; Installation phase stress/fatigue due to waves, wind, and process. Incorrect installation/error can cause stress concentration and fatigue. 失效原因 / FailureCause: due to Operation; Hit by blades due to human error or operational failure [15] 失效原因 / FailureCause: Environmental loads; The interaction between the blades and the tower can cause pressure fluctuations, leading to cyclic fatigue [14] 失效原因 / FailureCause: Maintenance; Hit by blades due to poor maintenance and inspection leading to undetected wear and damage [15] 失效原因 / FailureCause: Design phase; Lightning strikes damages due to inefficient lightning prevention system [9]",正确,1.0,1489.51,语义RAG,0.1667,1.0,0,,6,,,15.0；15.0,,,due to Operation; Hit by blades due to human error or operational failure [15],,潜在失效原因/机理,20,
222,1722,Full全量模型,无,模块专项测试,module_m3_effect,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Tower / Tower (TO) / Primary steelwork里那个Plastic deformation，最后会咋样，后果说下。,Potential collapse,失效模式是：Plastic deformation；项目/功能是：Tower / Tower (TO) / Primary steelwork；失效后果是：Potential collapse。,正确,1.0,68.51,语义RAG,0.8333,1.0,0,,6,,,,,,Potential collapse,,潜在失效后果,21,
223,1723,Full全量模型,无,模块专项测试,module_m3_action,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Floating support structure / Floating Support structure / All structures & Welding里那个Structural break [11]，一般咋处理，给个法子。,"Operational limits: weather windows, alarm thresholds for motions; Other- Specify; -; Welding quality assurance and NDT enhancement (phased-array UT)",失效模式是：Structural plastic deformation [11]；项目/功能是：Floating support structure / Floating Support structure / All structures；建议措施是：-。,错误,0.0,53.0,语义RAG,0.0,0.0,0,,6,"Operational limits: weather windows, alarm thresholds for motions; Other- Specify; -; Welding quality assurance and NDT enhancement (phased-array UT)",,,,,"Operational limits: weather windows, alarm thresholds for motions; Other- Specify; -; Welding quality assurance and NDT enhancement (phased-array UT)",,建议措施,72,
224,1724,Full全量模型,无,模块专项测试,module_m3_cause2,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,我看这条有点糊，Tower / Tower (TO) / Primary steelwork那边的Tower collapse，为啥会出这个毛病？,Operation phase; Mooring system failure can lead to direct tower collapse [1],失效模式是：Tower collapse；项目/功能是：Tower / Tower (TO) / Primary steelwork；潜在失效原因/机理是：Operation phase; Mooring system failure can lead to direct tower collapse [1]。,正确,1.0,59.46,语义RAG,0.1667,1.0,0,,6,,,1.0,,,Operation phase; Mooring system failure can lead to direct tower collapse [1],,潜在失效原因/机理,23,
225,1725,Full全量模型,无,模块专项测试,module_m3_effect2,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Transition piece / Transition Piece (TP) / Primary structure & welding，Transition piece break这事会弄成啥后果，别太官方。,"Tower Unit collapse, Floater Unit damage","失效模式是：Transition piece break；项目/功能是：Transition piece / Transition Piece (TP) / Primary structure & welding；失效后果是：Tower Unit collapse, Floater Unit damage。",正确,1.0,78.13,语义RAG,0.3333,1.0,0,,6,,,,,,"Tower Unit collapse, Floater Unit damage",,潜在失效后果,24,
226,1726,Full全量模型,无,模块专项测试,module_m3_cause,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Transition piece / Transition Piece (TP) / Primary structure里那个Transition piece break，到底咋回事，原因是啥？,"Operation and Maintenance; Brittle fracture due to extreme environmental temperature, leading to a shift in the ductile-to-brittle transition temperature [16]","失效模式是：Transition piece break；项目/功能是：Transition piece / Transition Piece (TP) / Primary structure；潜在失效原因/机理是：Operation and Maintenance; Brittle fracture due to extreme environmental temperature, leading to a shift in the ductile-to-brittle transition temperature [16]。",正确,1.0,65.91,语义RAG,0.1667,1.0,0,,6,,,16.0,,,"Operation and Maintenance; Brittle fracture due to extreme environmental temperature, leading to a shift in the ductile-to-brittle transition temperature [16]",,潜在失效原因/机理,25,
227,1727,Full全量模型,无,模块专项测试,module_m3_effect,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Transition piece / Transition Piece (TP) / Primary stucture里那个Structural plastic deformation，最后会咋样，后果说下。,Local stress accumulation,失效模式是：Structural plastic deformation；项目/功能是：Transition piece / Transition Piece (TP) / Primary stucture；失效后果是：Local stress accumulation。,正确,1.0,56.55,语义RAG,0.5,1.0,0,,6,,,,,,Local stress accumulation,,潜在失效后果,26,
228,1728,Full全量模型,无,模块专项测试,module_m3_action,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Station keeping / Mooring Lines (ML) / Mooring lines里那个Mooring line breakage [8]，一般咋处理，给个法子。,ROV visual inspections; targeted maintenance on wear zones; Diversity in materials/vendors to reduce common-cause risks; -,失效模式是：Mooring line breakage[8]；项目/功能是：Station keeping / Mooring Lines (ML) / Mooring lines；建议措施是：Continuous tension and vibration monitoring; thresholds for intervention; -。,错误,0.0,80.32,语义RAG,0.1667,1.0,0,,6,ROV visual inspections; targeted maintenance on wear zones; Diversity in materials/vendors to reduce common-cause risks; -,,,,,ROV visual inspections; targeted maintenance on wear zones; Diversity in materials/vendors to reduce common-cause risks; -,,建议措施,82,
229,1729,Full全量模型,无,模块专项测试,module_m3_cause2,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,我看这条有点糊，Transition piece / Transition Piece (TP) / Primary structure & welding那边的Transition piece break，为啥会出这个毛病？,Environmental condition; Design parameters superseded due to climate change [11],失效模式是：Transition piece break；项目/功能是：Transition piece / Transition Piece (TP) / Primary structure & welding；潜在失效原因/机理是：Operation and Maintenance; Undetected defects and poor quality control [11]。,错误,0.0,72.89,语义RAG,0.0,0.0,0,,6,Environmental condition; Design parameters superseded due to climate change [11],,11.0,,,Environmental condition; Design parameters superseded due to climate change [11],,潜在失效原因/机理,28,
230,1730,Full全量模型,无,模块专项测试,module_m3_effect2,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Transition piece / Transition Piece (TP) / Primary structure & welding，Abnormal vibration这事会弄成啥后果，别太官方。,potential tower connections failure,失效模式是：Abnormal vibration；项目/功能是：Transition piece / Transition Piece (TP) / Primary structure & welding；失效后果是：potential tower connections failure。,正确,1.0,63.67,语义RAG,0.3333,1.0,0,,6,,,,,,potential tower connections failure,,潜在失效后果,29,
231,1731,Full全量模型,无,模块专项测试,module_m3_cause,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Transition piece / Transition Piece (TP) / Primary stucture里那个Structural plastic deformation，到底咋回事，原因是啥？,"Installation; During installation, plastic deformation can occur due to processes like welding and bending [1]",失效模式是：Structural plastic deformation；项目/功能是：Transition piece / Transition Piece (TP) / Primary stucture；潜在失效原因/机理是：Maintenance; Plastic deformation can occur due to the application of excessive force or improper handling of the structure. [1]。,错误,0.0,61.05,语义RAG,0.1667,1.0,0,,6,"Installation; During installation, plastic deformation can occur due to processes like welding and bending [1]",,1.0,,,"Installation; During installation, plastic deformation can occur due to processes like welding and bending [1]",,潜在失效原因/机理,30,
232,1732,Full全量模型,无,模块专项测试,module_m3_effect,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Transition piece / Transition Piece (TP) / Primary structure里那个Cracks，最后会咋样，后果说下。,Tower transition piece connections failure,失效模式是：Cracks；项目/功能是：Transition piece / Transition Piece (TP) / Primary structure；失效后果是：Tower transition piece connections failure。,正确,1.0,55.9,语义RAG,0.6667,1.0,0,,6,,,,,,Tower transition piece connections failure,,潜在失效后果,31,
233,1733,Full全量模型,无,模块专项测试,module_m3_action,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,"这个Station keeping / Mooring lines (ML) / Mooring lines里那个Mooring lines broken [1,3]，一般咋处理，给个法子。","ROV visual inspections; targeted maintenance on wear zones; Optimized chain/wire/rope selection and fatigue margins (design); Only chain and wire above MSL, keep fiber ropes wet; -",失效模式是：Mooring line breakage[8]；项目/功能是：Station keeping / Mooring Lines (ML) / Mooring lines；建议措施是：Continuous tension and vibration monitoring; thresholds for intervention; -。,错误,0.0,61.23,语义RAG,0.1667,1.0,0,,6,"ROV visual inspections; targeted maintenance on wear zones; Optimized chain/wire/rope selection and fatigue margins (design); Only chain and wire above MSL, keep fiber ropes wet; -",,,,,"ROV visual inspections; targeted maintenance on wear zones; Optimized chain/wire/rope selection and fatigue margins (design); Only chain and wire above MSL, keep fiber ropes wet; -",,建议措施,91,
234,1734,Full全量模型,无,模块专项测试,module_m3_cause2,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,我看这条有点糊，Transition piece / Transition Piece (TP) / Welding那边的Cracks，为啥会出这个毛病？,Fabrication; Improper surface preparation before applying a protective coating or performing welding repairs like cleaning the surface with solvent and treating the surface with a rust inhibitor or primer for improving the adhesion can cause corrosion and crack propagation. [15],失效模式是：Cracks；项目/功能是：Transition piece / Transition Piece (TP) / Welding；潜在失效原因/机理是：Maintenance; Welding failure due to corrosion without proper maintenance [11]。,错误,0.0,69.29,语义RAG,0.0,0.0,0,,6,Fabrication; Improper surface preparation before applying a protective coating or performing welding repairs like cleaning the surface with solvent and treating the surface with a rust inhibitor or primer for improving the adhesion can cause corrosion and crack propagation. [15],,,,,Fabrication; Improper surface preparation before applying a protective coating or performing welding repairs like cleaning the surface with solvent and treating the surface with a rust inhibitor or primer for improving the adhesion can cause corrosion and crack propagation. [15],,潜在失效原因/机理,33,
235,1735,Full全量模型,无,模块专项测试,module_m3_effect2,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Transition piece / Transition Piece (TP) / Primary structure & welding，Abnormal vibration这事会弄成啥后果，别太官方。,potential tower connections failure,失效模式是：Abnormal vibration；项目/功能是：Transition piece / Transition Piece (TP) / Primary structure & welding；失效后果是：potential tower connections failure。,正确,1.0,62.95,语义RAG,0.3333,1.0,0,,6,,,,,,potential tower connections failure,,潜在失效后果,34,
236,1736,Full全量模型,无,模块专项测试,module_m3_cause,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Transition piece / Transition Piece (TP) / Primary stucture里那个Structural plastic deformation，到底咋回事，原因是啥？,Maintenance; Plastic deformation can occur due to the application of excessive force or improper handling of the structure. [1],失效模式是：Structural plastic deformation；项目/功能是：Transition piece / Transition Piece (TP) / Primary stucture；潜在失效原因/机理是：Maintenance; Plastic deformation can occur due to the application of excessive force or improper handling of the structure. [1]。,正确,1.0,63.06,语义RAG,0.1667,1.0,0,,6,,,1.0,,,Maintenance; Plastic deformation can occur due to the application of excessive force or improper handling of the structure. [1],,潜在失效原因/机理,35,
237,1737,Full全量模型,无,模块专项测试,module_m3_effect,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Transition piece / Transition Piece (TP) / Welding里那个Cracks，最后会咋样，后果说下。,Tower transition piece connections failure,失效模式是：Cracks；项目/功能是：Transition piece / Transition Piece (TP) / Welding；失效后果是：Tower transition piece connections failure。,正确,1.0,63.8,语义RAG,0.8333,1.0,0,,6,,,,,,Tower transition piece connections failure,,潜在失效后果,36,
238,1738,Full全量模型,无,模块专项测试,module_m3_action,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Dynamic cable / Dynamic Cable / Dynamic Cable/里那个accelerated mechanical fatigue，一般咋处理，给个法子。,"Monitoring: DTS/RTTR, electrical integrity tests, leak detection; Lazy-wave configuration optimization; buoyancy spacing; hang-off upgrades; -","失效模式是：accelerated mechanical fatigue；项目/功能是：Dynamic cable / Dynamic Cable / Dynamic Cable/；建议措施是：Monitoring: DTS/RTTR, electrical integrity tests, leak detection; Lazy-wave configuration optimization; buoyancy spacing; hang-off upgrades; -。",正确,1.0,72.79,语义RAG,0.1667,1.0,0,,6,,,,,,"Monitoring: DTS/RTTR, electrical integrity tests, leak detection; Lazy-wave configuration optimization; buoyancy spacing; hang-off upgrades; -",,建议措施,97,
239,1739,Full全量模型,无,模块专项测试,module_m3_cause2,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,我看这条有点糊，Transition piece / Transition Piece (TP) / Primary structure & welding那边的Cracks，为啥会出这个毛病？,"Installation; Transition piece may be subjected to large forces from wave, wind, and vessel motion during installation. [10]",失效模式是：Cracks；项目/功能是：Transition piece / Transition Piece (TP) / Primary structure & welding；潜在失效原因/机理是：Fabrication; Welding and heat treatment could induce fatigue cracks in fabrication process. [1]。,错误,0.0,76.28,语义RAG,0.1667,1.0,0,,6,"Installation; Transition piece may be subjected to large forces from wave, wind, and vessel motion during installation. [10]",,,,,"Installation; Transition piece may be subjected to large forces from wave, wind, and vessel motion during installation. [10]",,潜在失效原因/机理,38,
240,1740,Full全量模型,无,模块专项测试,module_m3_effect2,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Transition piece / Transition Piece (TP) / Primary structure & welding，Transition piece break这事会弄成啥后果，别太官方。,"Tower Unit collapse, Floater Unit damage","失效模式是：Transition piece break；项目/功能是：Transition piece / Transition Piece (TP) / Primary structure & welding；失效后果是：Tower Unit collapse, Floater Unit damage。",正确,1.0,70.09,语义RAG,0.3333,1.0,0,,6,,,,,,"Tower Unit collapse, Floater Unit damage",,潜在失效后果,39,
241,1741,Full全量模型,无,模块专项测试,module_m3_cause,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Transition piece / Transition Piece (TP) / Primary structure & welding里那个Transition piece break，到底咋回事，原因是啥？,Operation and Maintenance; Undetected defects and poor quality control [11],失效模式是：Transition piece break；项目/功能是：Transition piece / Transition Piece (TP) / Primary structure & welding；潜在失效原因/机理是：Operation and Maintenance; Undetected defects and poor quality control [11]。,正确,1.0,65.44,语义RAG,0.1667,1.0,0,,6,,,11.0,,,Operation and Maintenance; Undetected defects and poor quality control [11],,潜在失效原因/机理,40,
242,1742,Full全量模型,无,模块专项测试,module_m3_effect,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Transition piece / Transition Piece (TP) / Primary structure & welding里那个Cracks，最后会咋样，后果说下。,Tower transition piece connections failure,失效模式是：Cracks；项目/功能是：Transition piece / Transition Piece (TP) / Primary structure & welding；失效后果是：Tower transition piece connections failure。,正确,1.0,69.55,语义RAG,0.6667,1.0,0,,6,,,,,,Tower transition piece connections failure,,潜在失效后果,41,
243,1743,Full全量模型,无,模块专项测试,module_m3_action,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Dynamic cable / Dynamic Cable / Joints and terminations里那个Failure of end termination [6]，一般咋处理，给个法子。,-; Design improvements; enhanced termination QA,建议措施 / RecommendedAction / action / 怎么处理 / 咋处理: -; Design improvements; enhanced termination QA.,正确,1.0,853.54,语义RAG,0.3333,1.0,0,,6,,,,,,-; Design improvements; enhanced termination QA,,建议措施,107,
244,1744,Full全量模型,无,模块专项测试,module_m3_cause2,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,我看这条有点糊，Transition piece / Transition Piece (TP) / Welding那边的Cracks，为啥会出这个毛病？,Maintenance; Welding failure due to corrosion without proper maintenance [11],失效模式是：Cracks；项目/功能是：Transition piece / Transition Piece (TP) / Welding；潜在失效原因/机理是：Maintenance; Welding failure due to corrosion without proper maintenance [11]。,正确,1.0,71.31,语义RAG,0.1667,1.0,0,,6,,,11.0,,,Maintenance; Welding failure due to corrosion without proper maintenance [11],,潜在失效原因/机理,43,
245,1745,Full全量模型,无,模块专项测试,module_m3_effect2,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Transition piece / Transition Piece (TP) / Welding，Cracks这事会弄成啥后果，别太官方。,Tower transition piece connections failure,失效模式是：Cracks；项目/功能是：Transition piece / Transition Piece (TP) / Welding；失效后果是：Tower transition piece connections failure。,正确,1.0,76.32,语义RAG,1.0,1.0,0,,6,,,,,,Tower transition piece connections failure,,潜在失效后果,44,
246,1746,Full全量模型,无,模块专项测试,module_m3_cause,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Floating support structure / Floating Support structure / All structures里那个Capsize [11]，到底咋回事，原因是啥？,Design; Analysis and Calculation fault due to human error,失效模式是：Structural plastic deformation [11]；项目/功能是：Floating support structure / Floating Support structure / All structures；潜在失效原因/机理是：Operation and Maintenance; Insufficient structural strength due to ship collision。,错误,0.0,63.92,语义RAG,0.1667,1.0,0,,6,Design; Analysis and Calculation fault due to human error,,,,,Design; Analysis and Calculation fault due to human error,,潜在失效原因/机理,45,
247,1747,Full全量模型,无,模块专项测试,module_m3_effect,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Floating support structure / Floating Support structure / Primary structure里那个Capsize [11]，最后会咋样，后果说下。,Project cancellation,根据上下文，`Floating support structure / Floating Support structure / Primary structure & Welding` 这个位置的失效模式是 `Cracks [11]`，而不是 `Capsize [11]`。其后果如下： 失效后果 / FailureEffect / effect / result / consequence / 结果 / 后果 / 会怎样: Structural failure,错误,0.0,1287.92,语义RAG,0.0,0.0,0,,6,Project cancellation,,,,,Project cancellation,,潜在失效后果,46,
248,1748,Full全量模型,无,模块专项测试,module_m3_action,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Dynamic cable / Dynamic Cable / Dynamic Cable/里那个material degradation，一般咋处理，给个法子。,"Monitoring: DTS/RTTR, electrical integrity tests, leak detection; -","失效模式是：material degradation；项目/功能是：Dynamic cable / Dynamic Cable / Dynamic Cable/；建议措施是：Monitoring: DTS/RTTR, electrical integrity tests, leak detection; -。",正确,1.0,61.87,语义RAG,0.1667,1.0,0,,6,,,,,,"Monitoring: DTS/RTTR, electrical integrity tests, leak detection; -",,建议措施,119,
249,1749,Full全量模型,无,模块专项测试,module_m3_cause2,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,"我看这条有点糊，Floating support structure / Floating Support structure / All structures那边的Hit by dropped objects [1,9]，为啥会出这个毛病？",Operation; Biological collision,"失效模式是：Hit by dropped objects [1,9]；项目/功能是：Floating support structure / Floating Support structure / All structures；潜在失效原因/机理是：Environmental condition; Typhoon can cause failure of the floating unit if it gets hit by dropping objects. (eg. damaged blade)(strong wind/wave)。",错误,0.0,50.85,语义RAG,0.1667,1.0,0,,6,Operation; Biological collision,,,,,Operation; Biological collision,,潜在失效原因/机理,48,
250,1750,Full全量模型,无,模块专项测试,module_m3_effect2,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Floating support structure / Floating Support structure / All structures，Structural break [11]这事会弄成啥后果，别太官方。,Structural reassessment,失效模式是：Structural plastic deformation [11]；项目/功能是：Floating support structure / Floating Support structure / All structures；失效后果是：Local stress accumulation。,错误,0.0,47.85,语义RAG,0.0,0.0,0,,6,Structural reassessment,,,,,Structural reassessment,,潜在失效后果,49,
251,1751,Full全量模型,无,模块专项测试,module_m3_cause,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Floating support structure / Floating Support structure / Secondary structure里那个Additional Structures Failures，到底咋回事，原因是啥？,"Operation; Dynamic umbilical connection/cable fail [1,12]",根据上下文，Secondary structure & Welding块中并没有提到“Additional Structures Failures”这一失效模式。最接近的是FF29中的Watertight fault [1]，但该条目不属于Secondary structure & Welding部分。 因此，基于提供的信息，无法回答“这个Floating support structure / Floating Support structure / Secondary structure里那个Additional Structures Failures，到底咋回事，原因是啥？”这个问题。,错误,0.0,1330.37,语义RAG,0.0,0.0,0,,6,"Operation; Dynamic umbilical connection/cable fail [1,12]",,1.0,,,"Operation; Dynamic umbilical connection/cable fail [1,12]",,潜在失效原因/机理,50,
252,1752,Full全量模型,无,模块专项测试,module_m3_effect,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Floating support structure / Floating Support structure / Primary Structure里那个Cracks [11]，最后会咋样，后果说下。,Structural failure,失效后果 / FailureEffect / effect / result / consequence / 结果 / 后果 / 会怎样: Structural failure,正确,1.0,850.57,语义RAG,0.1667,1.0,0,,6,,,,,,Structural failure,,潜在失效后果,51,
253,1753,Full全量模型,无,模块专项测试,module_m3_action,module_m3_colloquial,M3_自然语言检索,无编号、自然语言直接查找、口语化或轻度噪声表达。,中等,这个Tower / Tower (TO) / Primary steelwork里那个Cracks，一般咋处理，给个法子。,High-fidelity coupled aero-hydro-elastic simulation in design updates; Thicker shell sections / local reinforcement,失效模式是：Cracks；项目/功能是：Tower / Tower (TO) / Primary steelwork；建议措施是：-。,错误,0.0,55.13,语义RAG,0.0,0.0,0,,6,High-fidelity coupled aero-hydro-elastic simulation in design updates; Thicker shell sections / local reinforcement,,,,,High-fidelity coupled aero-hydro-elastic simulation in design updates; Thicker shell sections / local reinforcement,,建议措施,4,
