序号,全局序号,消融模型,去除模块,情景类别,题型,来源标签,模块标签,模块标签说明,难度,问题,参考答案,模型回答,是否正确,部分准确率,耗时毫秒,回答路径,上下文精确率,证据召回率,幻觉标记,多跳路径覆盖率,上下文条数,缺失文本项,缺失数值项,命中数值,无证据编号,无证据数值,标准文本项,标准数值项,预期字段,原始行号,错误信息
712,712,Full全量模型,无,故障措施推荐类,fmea_id_to_action,故障措施查询,,,简单,FMEA编号DC26的建议措施是什么？,Burial/trenching optimization; scour mitigation; as-built metrology; -,FMEA编号“DC26”对应的失效模式“Movement of CPS due to scour/seabed mobility [6]”的建议措施是：Burial/trenching optimization; scour mitigation; as-built metrology; -。,正确,1.0,3.3,CSV直答,1.0,1.0,0,,1,,,,,,Burial/trenching optimization; scour mitigation; as-built metrology; -,,FMEA编号；建议措施,122,
713,713,Full全量模型,无,故障措施推荐类,fmea_id_to_action,故障措施查询,,,简单,FMEA编号DC27这条风险，建议怎么处理？,Burial/trenching optimization; scour mitigation; as-built metrology; -,FMEA编号“DC27”对应的失效模式“Movement of CPS due to scour/seabed mobility [6]”的建议措施是：Burial/trenching optimization; scour mitigation; as-built metrology; -。,正确,1.0,3.28,CSV直答,1.0,1.0,0,,1,,,,,,Burial/trenching optimization; scour mitigation; as-built metrology; -,,FMEA编号；建议措施,123,
714,714,Full全量模型,无,故障措施推荐类,fmea_id_to_action,故障措施查询,,,中等,查一下FMEA编号DC29对应的处理措施。,"Burial/trenching optimization; scour mitigation; as-built metrology; Monitoring: DTS/RTTR, electrical integrity tests, leak detection; -","FMEA编号“DC29”对应的失效模式“Reduced sediment cover lower than designed value for protection [6]”的建议措施是：Burial/trenching optimization; scour mitigation; as-built metrology; Monitoring: DTS/RTTR, electrical integrity tests, leak detection; -。",正确,1.0,3.32,CSV直答,1.0,1.0,0,,1,,,,,,"Burial/trenching optimization; scour mitigation; as-built metrology; Monitoring: DTS/RTTR, electrical integrity tests, leak detection; -",,FMEA编号；建议措施,125,
715,715,Full全量模型,无,故障措施推荐类,fmea_id_to_action,故障措施查询,,,简单,FMEA编号DC32这条FMEA记录，需要采取什么建议措施？,Lazy-wave configuration optimization; buoyancy spacing; hang-off upgrades; -,FMEA编号“DC32”对应的失效模式“Small bending radius”的建议措施是：Lazy-wave configuration optimization; buoyancy spacing; hang-off upgrades; -。,正确,1.0,3.29,CSV直答,1.0,1.0,0,,1,,,,,,Lazy-wave configuration optimization; buoyancy spacing; hang-off upgrades; -,,FMEA编号；建议措施,128,
716,716,Full全量模型,无,故障措施推荐类,fmea_id_to_action,故障措施查询,,,简单,FMEA编号TO5的后续改进措施写了什么？,High-fidelity coupled aero-hydro-elastic simulation in design updates; Thicker shell sections / local reinforcement,FMEA编号“TO5”对应的失效模式“Cracks”的建议措施是：High-fidelity coupled aero-hydro-elastic simulation in design updates; Thicker shell sections / local reinforcement。,正确,1.0,3.25,CSV直答,1.0,1.0,0,,1,,,,,,High-fidelity coupled aero-hydro-elastic simulation in design updates; Thicker shell sections / local reinforcement,,FMEA编号；建议措施,4,
717,717,Full全量模型,无,故障措施推荐类,fmea_id_to_action,故障措施查询,,,中等,FMEA编号TO6的建议措施是什么？,"Enhanced SHM: acoustic emission, strain gauges, modal monitoring; -; High-fidelity coupled aero-hydro-elastic simulation in design updates; Weld detail optimization and hotspot redesign","FMEA编号“TO6”对应的失效模式“Cracks”的建议措施是：Enhanced SHM: acoustic emission, strain gauges, modal monitoring; -; High-fidelity coupled aero-hydro-elastic simulation in design updates; Weld detail optimization and hotspot redesign。",正确,1.0,3.27,CSV直答,1.0,1.0,0,,1,,,,,,"Enhanced SHM: acoustic emission, strain gauges, modal monitoring; -; High-fidelity coupled aero-hydro-elastic simulation in design updates; Weld detail optimization and hotspot redesign",,FMEA编号；建议措施,5,
718,718,Full全量模型,无,故障措施推荐类,fmea_id_to_action,故障措施查询,,,简单,FMEA编号TO7这条风险，建议怎么处理？,"Weld detail optimization and hotspot redesign; Enhanced SHM: acoustic emission, strain gauges, modal monitoring; Thicker shell sections / local reinforcement; High-fidelity coupled aero-hydro-elastic simulation in design updates","FMEA编号“TO7”对应的失效模式“Cracks”的建议措施是：Weld detail optimization and hotspot redesign; Enhanced SHM: acoustic emission, strain gauges, modal monitoring; Thicker shell sections / local reinforcement; High-fidelity coupled aero-hydro-elastic simulation in design updates。",正确,1.0,3.27,CSV直答,1.0,1.0,0,,1,,,,,,"Weld detail optimization and hotspot redesign; Enhanced SHM: acoustic emission, strain gauges, modal monitoring; Thicker shell sections / local reinforcement; High-fidelity coupled aero-hydro-elastic simulation in design updates",,FMEA编号；建议措施,6,
719,719,Full全量模型,无,故障措施推荐类,fmea_id_to_action,故障措施查询,,,简单,查一下FMEA编号TO23对应的处理措施。,Operational limits & control strategies for extreme motions; Blade–tower clearance and control optimization for extreme motions; High-fidelity coupled aero-hydro-elastic simulation in design updates,FMEA编号“TO23”对应的失效模式“Plastic deformation”的建议措施是：Operational limits & control strategies for extreme motions; Blade–tower clearance and control optimization for extreme motions; High-fidelity coupled aero-hydro-elastic simulation in design updates。,正确,1.0,3.5,CSV直答,1.0,1.0,0,,1,,,,,,Operational limits & control strategies for extreme motions; Blade–tower clearance and control optimization for extreme motions; High-fidelity coupled aero-hydro-elastic simulation in design updates,,FMEA编号；建议措施,22,
720,720,Full全量模型,无,故障措施推荐类,fmea_id_to_action,故障措施查询,,,中等,FMEA编号TP1这条FMEA记录，需要采取什么建议措施？,"Interface redesign to reduce stress concentrations (fillets, radii); High-fidelity coupled analysis of TP–tower–floater interaction; Improve engineering skills","FMEA编号“TP1”对应的失效模式“Transition piece break”的建议措施是：Interface redesign to reduce stress concentrations (fillets, radii); High-fidelity coupled analysis of TP–tower–floater interaction; Improve engineering skills。",正确,1.0,3.62,CSV直答,1.0,1.0,0,,1,,,,,,"Interface redesign to reduce stress concentrations (fillets, radii); High-fidelity coupled analysis of TP–tower–floater interaction; Improve engineering skills",,FMEA编号；建议措施,24,
721,721,Full全量模型,无,故障措施推荐类,fmea_id_to_action,故障措施查询,,,简单,FMEA编号TP2的后续改进措施写了什么？,"SHM for TP connections (strain gauges, acoustic emission, bolt preload monitoring); Design requalification for extreme storms (updated metocean; load cases); -","FMEA编号“TP2”对应的失效模式“Transition piece break”的建议措施是：SHM for TP connections (strain gauges, acoustic emission, bolt preload monitoring); Design requalification for extreme storms (updated metocean; load cases); -。",正确,1.0,3.43,CSV直答,1.0,1.0,0,,1,,,,,,"SHM for TP connections (strain gauges, acoustic emission, bolt preload monitoring); Design requalification for extreme storms (updated metocean; load cases); -",,FMEA编号；建议措施,25,
722,722,Full全量模型,无,故障措施推荐类,fmea_id_to_action,故障措施查询,,,简单,FMEA编号TP3的建议措施是什么？,"SHM for TP connections (strain gauges, acoustic emission, bolt preload monitoring); Design requalification for extreme storms (updated metocean; load cases); High-fidelity coupled analysis of TP–tower–floater interaction; -","FMEA编号“TP3”对应的失效模式“Structural plastic deformation”的建议措施是：SHM for TP connections (strain gauges, acoustic emission, bolt preload monitoring); Design requalification for extreme storms (updated metocean; load cases); High-fidelity coupled analysis of TP–tower–floater interaction; -。",正确,1.0,3.49,CSV直答,1.0,1.0,0,,1,,,,,,"SHM for TP connections (strain gauges, acoustic emission, bolt preload monitoring); Design requalification for extreme storms (updated metocean; load cases); High-fidelity coupled analysis of TP–tower–floater interaction; -",,FMEA编号；建议措施,26,
723,723,Full全量模型,无,故障措施推荐类,fmea_id_to_action,故障措施查询,,,中等,FMEA编号TP5这条风险，建议怎么处理？,High-fidelity coupled analysis of TP–tower–floater interaction; Design requalification for extreme storms (updated metocean; load cases); Improved metocean data measurements,FMEA编号“TP5”对应的失效模式“Transition piece break”的建议措施是：High-fidelity coupled analysis of TP–tower–floater interaction; Design requalification for extreme storms (updated metocean; load cases); Improved metocean data measurements。,正确,1.0,3.39,CSV直答,1.0,1.0,0,,1,,,,,,High-fidelity coupled analysis of TP–tower–floater interaction; Design requalification for extreme storms (updated metocean; load cases); Improved metocean data measurements,,FMEA编号；建议措施,28,
724,724,Full全量模型,无,故障措施推荐类,fmea_id_to_action,故障措施查询,,,简单,查一下FMEA编号TP9对应的处理措施。,Design requalification for extreme storms (updated metocean; load cases); High-fidelity coupled aero-hydro-elastic simulation in design updates,FMEA编号“TP9”对应的失效模式“Cracks”的建议措施是：Design requalification for extreme storms (updated metocean; load cases); High-fidelity coupled aero-hydro-elastic simulation in design updates。,正确,1.0,3.4,CSV直答,1.0,1.0,0,,1,,,,,,Design requalification for extreme storms (updated metocean; load cases); High-fidelity coupled aero-hydro-elastic simulation in design updates,,FMEA编号；建议措施,32,
725,725,Full全量模型,无,故障措施推荐类,fmea_id_to_action,故障措施查询,,,简单,FMEA编号TP16这条FMEA记录，需要采取什么建议措施？,High-fidelity coupled analysis of TP–tower–floater interaction; Design requalification for extreme storms (updated metocean; load cases); High-fidelity coupled aero-hydro-elastic simulation in design updates,FMEA编号“TP16”对应的失效模式“Transition piece break”的建议措施是：High-fidelity coupled analysis of TP–tower–floater interaction; Design requalification for extreme storms (updated metocean; load cases); High-fidelity coupled aero-hydro-elastic simulation in design updates。,正确,1.0,3.84,CSV直答,1.0,1.0,0,,1,,,,,,High-fidelity coupled analysis of TP–tower–floater interaction; Design requalification for extreme storms (updated metocean; load cases); High-fidelity coupled aero-hydro-elastic simulation in design updates,,FMEA编号；建议措施,39,
726,726,Full全量模型,无,故障措施推荐类,fmea_id_to_action,故障措施查询,,,中等,FMEA编号TP17的后续改进措施写了什么？,"SHM for TP connections (strain gauges, acoustic emission, bolt preload monitoring); Welding quality assurance and NDT enhancement (phased-array UT)","FMEA编号“TP17”对应的失效模式“Transition piece break”的建议措施是：SHM for TP connections (strain gauges, acoustic emission, bolt preload monitoring); Welding quality assurance and NDT enhancement (phased-array UT)。",正确,1.0,3.74,CSV直答,1.0,1.0,0,,1,,,,,,"SHM for TP connections (strain gauges, acoustic emission, bolt preload monitoring); Welding quality assurance and NDT enhancement (phased-array UT)",,FMEA编号；建议措施,40,
727,727,Full全量模型,无,故障措施推荐类,风险画像查措施,故障措施查询,,,中等,在S/O/D为3.8/2/3的风险画像下，失效模式“Cracks”的建议措施是什么？,High-fidelity coupled aero-hydro-elastic simulation in design updates; Thicker shell sections / local reinforcement,项目/功能=Tower / Tower (TO) / Primary steelwork；失效模式=Cracks；建议措施=High-fidelity coupled aero-hydro-elastic simulation in design updates; Thicker shell sections / local reinforcement。,正确,1.0,18.08,确定性规则问答,1.0,1.0,0,,1,,,,,,High-fidelity coupled aero-hydro-elastic simulation in design updates; Thicker shell sections / local reinforcement,,严酷度(S)；发生度(O)；可探测度(D)；潜在失效模式；建议措施,4,
728,728,Full全量模型,无,故障措施推荐类,风险画像查措施,故障措施查询,,,中等,在S/O/D为4.4/2.6/3.2的风险画像下，失效模式“Cracks”的建议措施是什么？,"Enhanced SHM: acoustic emission, strain gauges, modal monitoring; -; High-fidelity coupled aero-hydro-elastic simulation in design updates; Weld detail optimization and hotspot redesign","项目/功能=Tower / Tower (TO) / Primary steelwork；失效模式=Cracks；建议措施=Enhanced SHM: acoustic emission, strain gauges, modal monitoring; -; High-fidelity coupled aero-hydro-elastic simulation in design updates; Weld detail optimization and hotspot redesign。",正确,1.0,16.33,确定性规则问答,1.0,1.0,0,,1,,,,,,"Enhanced SHM: acoustic emission, strain gauges, modal monitoring; -; High-fidelity coupled aero-hydro-elastic simulation in design updates; Weld detail optimization and hotspot redesign",,严酷度(S)；发生度(O)；可探测度(D)；潜在失效模式；建议措施,5,
729,729,Full全量模型,无,故障措施推荐类,风险画像查措施,故障措施查询,,,中等,在S/O/D为4.4/2.8/3.2的风险画像下，失效模式“Cracks”的建议措施是什么？,"Weld detail optimization and hotspot redesign; Enhanced SHM: acoustic emission, strain gauges, modal monitoring; Thicker shell sections / local reinforcement; High-fidelity coupled aero-hydro-elastic simulation in design updates","项目/功能=Tower / Tower (TO) / Primary steelwork；失效模式=Cracks；建议措施=Weld detail optimization and hotspot redesign; Enhanced SHM: acoustic emission, strain gauges, modal monitoring; Thicker shell sections / local reinforcement; High-fidelity coupled aero-hydro-elastic simulation in design updates。",正确,1.0,16.34,确定性规则问答,1.0,1.0,0,,1,,,,,,"Weld detail optimization and hotspot redesign; Enhanced SHM: acoustic emission, strain gauges, modal monitoring; Thicker shell sections / local reinforcement; High-fidelity coupled aero-hydro-elastic simulation in design updates",,严酷度(S)；发生度(O)；可探测度(D)；潜在失效模式；建议措施,6,
730,730,Full全量模型,无,故障措施推荐类,风险画像查措施,故障措施查询,,,中等,在S/O/D为4.4/2.2/2.8的风险画像下，失效模式“Plastic deformation”的建议措施是什么？,Operational limits & control strategies for extreme motions; Blade–tower clearance and control optimization for extreme motions; High-fidelity coupled aero-hydro-elastic simulation in design updates,项目/功能=Dynamic cable / Dynamic Cable / Insulation；失效模式=Failure of insulations；建议措施=-；Operational limits & control strategies for extreme motions; Blade–tower clearance and control optimization for extreme motions; High-fidelity coupled aero-hydro-elastic simulation in design updates。,正确,1.0,16.68,确定性规则问答,0.5,1.0,0,,2,,,,,,Operational limits & control strategies for extreme motions; Blade–tower clearance and control optimization for extreme motions; High-fidelity coupled aero-hydro-elastic simulation in design updates,,严酷度(S)；发生度(O)；可探测度(D)；潜在失效模式；建议措施,22,
731,731,Full全量模型,无,故障措施推荐类,风险画像查措施,故障措施查询,,,中等,在S/O/D为4.75/2.5/3的风险画像下，失效模式“Transition piece break”的建议措施是什么？,"Interface redesign to reduce stress concentrations (fillets, radii); High-fidelity coupled analysis of TP–tower–floater interaction; Improve engineering skills","项目/功能=Transition piece / Transition Piece (TP) / Primary structure & welding；失效模式=Transition piece break；建议措施=Interface redesign to reduce stress concentrations (fillets, radii); High-fidelity coupled analysis of TP–tower–floater interaction; Improve engineering skills。",正确,1.0,16.48,确定性规则问答,1.0,1.0,0,,1,,,,,,"Interface redesign to reduce stress concentrations (fillets, radii); High-fidelity coupled analysis of TP–tower–floater interaction; Improve engineering skills",,严酷度(S)；发生度(O)；可探测度(D)；潜在失效模式；建议措施,24,
732,732,Full全量模型,无,故障措施推荐类,风险画像查措施,故障措施查询,,,中等,在S/O/D为4.25/2.25/3.25的风险画像下，失效模式“Transition piece break”的建议措施是什么？,"SHM for TP connections (strain gauges, acoustic emission, bolt preload monitoring); Design requalification for extreme storms (updated metocean; load cases); -","项目/功能=Transition piece / Transition Piece (TP) / Primary structure；失效模式=Transition piece break；建议措施=SHM for TP connections (strain gauges, acoustic emission, bolt preload monitoring); Design requalification for extreme storms (updated metocean; load cases); -。",正确,1.0,16.34,确定性规则问答,1.0,1.0,0,,1,,,,,,"SHM for TP connections (strain gauges, acoustic emission, bolt preload monitoring); Design requalification for extreme storms (updated metocean; load cases); -",,严酷度(S)；发生度(O)；可探测度(D)；潜在失效模式；建议措施,25,
733,733,Full全量模型,无,故障措施推荐类,风险画像查措施,故障措施查询,,,中等,在S/O/D为4/2.5/3的风险画像下，失效模式“Structural plastic deformation”的建议措施是什么？,"SHM for TP connections (strain gauges, acoustic emission, bolt preload monitoring); Design requalification for extreme storms (updated metocean; load cases); High-fidelity coupled analysis of TP–tower–floater interaction; -","项目/功能=Transition piece / Transition Piece (TP) / Primary stucture；失效模式=Structural plastic deformation；建议措施=SHM for TP connections (strain gauges, acoustic emission, bolt preload monitoring); Design requalification for extreme storms (updated metocean; load cases); High-fidelity coupled analysis of TP–tower–floater interaction; -；Design requalification for extreme storms (updated metocean; load cases); High-fidelity coupled aero-hydro-elastic simulation in design updates。",正确,1.0,15.32,确定性规则问答,0.5,1.0,0,,2,,,,,,"SHM for TP connections (strain gauges, acoustic emission, bolt preload monitoring); Design requalification for extreme storms (updated metocean; load cases); High-fidelity coupled analysis of TP–tower–floater interaction; -",,严酷度(S)；发生度(O)；可探测度(D)；潜在失效模式；建议措施,26,
734,734,Full全量模型,无,故障措施推荐类,风险画像查措施,故障措施查询,,,中等,在S/O/D为5/2/2.67的风险画像下，失效模式“Transition piece break”的建议措施是什么？,High-fidelity coupled analysis of TP–tower–floater interaction; Design requalification for extreme storms (updated metocean; load cases); Improved metocean data measurements,项目/功能=Transition piece / Transition Piece (TP) / Primary structure & welding；失效模式=Transition piece break；建议措施=High-fidelity coupled analysis of TP–tower–floater interaction; Design requalification for extreme storms (updated metocean; load cases); Improved metocean data measurements。,正确,1.0,14.88,确定性规则问答,1.0,1.0,0,,1,,,,,,High-fidelity coupled analysis of TP–tower–floater interaction; Design requalification for extreme storms (updated metocean; load cases); Improved metocean data measurements,,严酷度(S)；发生度(O)；可探测度(D)；潜在失效模式；建议措施,28,
735,735,Full全量模型,无,故障措施推荐类,风险画像查措施,故障措施查询,,,中等,在S/O/D为4/2.5/3的风险画像下，失效模式“Cracks”的建议措施是什么？,Design requalification for extreme storms (updated metocean; load cases); High-fidelity coupled aero-hydro-elastic simulation in design updates,"项目/功能=Transition piece / Transition Piece (TP) / Primary stucture；失效模式=Structural plastic deformation；建议措施=SHM for TP connections (strain gauges, acoustic emission, bolt preload monitoring); Design requalification for extreme storms (updated metocean; load cases); High-fidelity coupled analysis of TP–tower–floater interaction; -；Design requalification for extreme storms (updated metocean; load cases); High-fidelity coupled aero-hydro-elastic simulation in design updates。",正确,1.0,14.36,确定性规则问答,0.5,1.0,0,,2,,,,,,Design requalification for extreme storms (updated metocean; load cases); High-fidelity coupled aero-hydro-elastic simulation in design updates,,严酷度(S)；发生度(O)；可探测度(D)；潜在失效模式；建议措施,32,
736,736,Full全量模型,无,故障措施推荐类,风险画像查措施,故障措施查询,,,中等,在S/O/D为5/1.67/2.67的风险画像下，失效模式“Transition piece break”的建议措施是什么？,High-fidelity coupled analysis of TP–tower–floater interaction; Design requalification for extreme storms (updated metocean; load cases); High-fidelity coupled aero-hydro-elastic simulation in design updates,项目/功能=Transition piece / Transition Piece (TP) / Primary structure & welding；失效模式=Transition piece break；建议措施=High-fidelity coupled analysis of TP–tower–floater interaction; Design requalification for extreme storms (updated metocean; load cases); High-fidelity coupled aero-hydro-elastic simulation in design updates。,正确,1.0,11.34,确定性规则问答,1.0,1.0,0,,1,,,,,,High-fidelity coupled analysis of TP–tower–floater interaction; Design requalification for extreme storms (updated metocean; load cases); High-fidelity coupled aero-hydro-elastic simulation in design updates,,严酷度(S)；发生度(O)；可探测度(D)；潜在失效模式；建议措施,39,
737,737,Full全量模型,无,故障措施推荐类,风险画像查措施,故障措施查询,,,中等,在S/O/D为4.67/1.67/3.33的风险画像下，失效模式“Transition piece break”的建议措施是什么？,"SHM for TP connections (strain gauges, acoustic emission, bolt preload monitoring); Welding quality assurance and NDT enhancement (phased-array UT)","项目/功能=Transition piece / Transition Piece (TP) / Primary structure & welding；失效模式=Transition piece break；建议措施=SHM for TP connections (strain gauges, acoustic emission, bolt preload monitoring); Welding quality assurance and NDT enhancement (phased-array UT)。",正确,1.0,11.02,确定性规则问答,1.0,1.0,0,,1,,,,,,"SHM for TP connections (strain gauges, acoustic emission, bolt preload monitoring); Welding quality assurance and NDT enhancement (phased-array UT)",,严酷度(S)；发生度(O)；可探测度(D)；潜在失效模式；建议措施,40,
738,738,Full全量模型,无,故障措施推荐类,风险画像查措施,故障措施查询,,,中等,在S/O/D为4.57/2.29/3.86的风险画像下，失效模式“Capsize”的建议措施是什么？,Expanded design load cases (including typhoon/hurricane scenarios); Freeboard margin increase and water-tight compartmentalization; Improve engineering skills,项目/功能=Floating support structure / Floating Support structure / All structures；失效模式=Capsize [11]；建议措施=Expanded design load cases (including typhoon/hurricane scenarios); Freeboard margin increase and water-tight compartmentalization; Improve engineering skills。,正确,1.0,11.08,确定性规则问答,1.0,1.0,0,,1,,,,,,Expanded design load cases (including typhoon/hurricane scenarios); Freeboard margin increase and water-tight compartmentalization; Improve engineering skills,,严酷度(S)；发生度(O)；可探测度(D)；潜在失效模式；建议措施,45,
739,739,Full全量模型,无,故障措施推荐类,风险画像查措施,故障措施查询,,,中等,在S/O/D为5/1.67/3的风险画像下，失效模式“Capsize”的建议措施是什么？,Expanded design load cases (including typhoon/hurricane scenarios); -; Improved engineering skills,项目/功能=Floating support structure / Floating Support structure / Primary structure；失效模式=Capsize [11]；建议措施=Expanded design load cases (including typhoon/hurricane scenarios); -; Improved engineering skills。,正确,1.0,11.1,确定性规则问答,1.0,1.0,0,,1,,,,,,Expanded design load cases (including typhoon/hurricane scenarios); -; Improved engineering skills,,严酷度(S)；发生度(O)；可探测度(D)；潜在失效模式；建议措施,46,
740,740,Full全量模型,无,故障措施推荐类,风险画像查措施,故障措施查询,,,中等,在S/O/D为4.33/1.67/3.5的风险画像下，失效模式“Structural break”的建议措施是什么？,Expanded design load cases (including typhoon/hurricane scenarios); -,项目/功能=Floating support structure / Floating Support structure / All structures；失效模式=Structural break [11]；建议措施=Expanded design load cases (including typhoon/hurricane scenarios); -。,正确,1.0,11.07,确定性规则问答,1.0,1.0,0,,1,,,,,,Expanded design load cases (including typhoon/hurricane scenarios); -,,严酷度(S)；发生度(O)；可探测度(D)；潜在失效模式；建议措施,49,
741,741,Full全量模型,无,故障措施推荐类,风险画像查措施,故障措施查询,,,中等,在S/O/D为3.83/2.6/4的风险画像下，失效模式“Additional Structures Failures”的建议措施是什么？,Freeboard margin increase and water-tight compartmentalization; -; Expanded design load cases (including typhoon/hurricane scenarios); Improved cable mechnical design,项目/功能=Floating support structure / Floating Support structure / Secondary structure；失效模式=Additional Structures Failures；建议措施=Freeboard margin increase and water-tight compartmentalization; -; Expanded design load cases (including typhoon/hurricane scenarios); Improved cable mechnical design。,正确,1.0,11.2,确定性规则问答,1.0,1.0,0,,1,,,,,,Freeboard margin increase and water-tight compartmentalization; -; Expanded design load cases (including typhoon/hurricane scenarios); Improved cable mechnical design,,严酷度(S)；发生度(O)；可探测度(D)；潜在失效模式；建议措施,50,
742,742,Full全量模型,无,故障措施推荐类,风险画像查措施,故障措施查询,,,中等,在S/O/D为4.8/1.8/3.2的风险画像下，失效模式“Capsize”的建议措施是什么？,"Expanded design load cases (including typhoon/hurricane scenarios); Operational limits: weather windows, alarm thresholds for motions; Resonance avoidance via structural tuning/damping","项目/功能=Floating support structure / Floating Support structure / Primary structure & Welding；失效模式=Capsize [11]；建议措施=Expanded design load cases (including typhoon/hurricane scenarios); Operational limits: weather windows, alarm thresholds for motions; Resonance avoidance via structural tuning/damping。",正确,1.0,11.15,确定性规则问答,1.0,1.0,0,,1,,,,,,"Expanded design load cases (including typhoon/hurricane scenarios); Operational limits: weather windows, alarm thresholds for motions; Resonance avoidance via structural tuning/damping",,严酷度(S)；发生度(O)；可探测度(D)；潜在失效模式；建议措施,52,
743,743,Full全量模型,无,故障措施推荐类,风险画像查措施,故障措施查询,,,中等,在S/O/D为4.14/2.86/3.57的风险画像下，失效模式“Cracks”的建议措施是什么？,Expanded design load cases (including typhoon/hurricane scenarios); Resonance avoidance via structural tuning/damping; High-fidelity coupled aero-hydro-elastic simulation in design updates,项目/功能=Floating support structure / Floating Support structure / Primary structure & Welding；失效模式=Cracks [11]；建议措施=Expanded design load cases (including typhoon/hurricane scenarios); Resonance avoidance via structural tuning/damping; High-fidelity coupled aero-hydro-elastic simulation in design updates。,正确,1.0,11.26,确定性规则问答,1.0,1.0,0,,1,,,,,,Expanded design load cases (including typhoon/hurricane scenarios); Resonance avoidance via structural tuning/damping; High-fidelity coupled aero-hydro-elastic simulation in design updates,,严酷度(S)；发生度(O)；可探测度(D)；潜在失效模式；建议措施,53,
744,744,Full全量模型,无,故障措施推荐类,风险画像查措施,故障措施查询,,,中等,在S/O/D为4.83/1.83/3.4的风险画像下，失效模式“Floater unit sinkage”的建议措施是什么？,Ballast redundancy and automated ballast management; Freeboard margin increase and water-tight compartmentalization; Expanded design load cases (including typhoon/hurricane scenarios),项目/功能=Floating support structure / Floating Support structure / Secondary structure；失效模式=Floater unit sinkage；建议措施=Ballast redundancy and automated ballast management; Freeboard margin increase and water-tight compartmentalization; Expanded design load cases (including typhoon/hurricane scenarios)。,正确,1.0,11.17,确定性规则问答,1.0,1.0,0,,1,,,,,,Ballast redundancy and automated ballast management; Freeboard margin increase and water-tight compartmentalization; Expanded design load cases (including typhoon/hurricane scenarios),,严酷度(S)；发生度(O)；可探测度(D)；潜在失效模式；建议措施,58,
745,745,Full全量模型,无,故障措施推荐类,风险画像查措施,故障措施查询,,,中等,在S/O/D为4.67/1.33/3.6的风险画像下，失效模式“Structural break”的建议措施是什么？,"Operational limits: weather windows, alarm thresholds for motions; Other- Specify; Expanded design load cases (including typhoon/hurricane scenarios); Better understanding of temperature ranges","项目/功能=Floating support structure / Floating Support structure / Primary structure & Welding；失效模式=Structural break [11]；建议措施=Operational limits: weather windows, alarm thresholds for motions; Other- Specify; Expanded design load cases (including typhoon/hurricane scenarios); Better understanding of temperature ranges。",正确,1.0,11.25,确定性规则问答,1.0,1.0,0,,1,,,,,,"Operational limits: weather windows, alarm thresholds for motions; Other- Specify; Expanded design load cases (including typhoon/hurricane scenarios); Better understanding of temperature ranges",,严酷度(S)；发生度(O)；可探测度(D)；潜在失效模式；建议措施,68,
746,746,Full全量模型,无,故障措施推荐类,风险画像查措施,故障措施查询,,,中等,在S/O/D为5/1.33/2.6的风险画像下，失效模式“Floater unit sinkage”的建议措施是什么？,"Operational limits: weather windows, alarm thresholds for motions; -; Expanded design load cases (including typhoon/hurricane scenarios); Freeboard margin increase and water-tight compartmentalization","项目/功能=Floating support structure / Floating Support structure / All structures；失效模式=Floater unit sinkage；建议措施=Operational limits: weather windows, alarm thresholds for motions; -; Expanded design load cases (including typhoon/hurricane scenarios); Freeboard margin increase and water-tight compartmentalization。",正确,1.0,12.55,确定性规则问答,1.0,1.0,0,,1,,,,,,"Operational limits: weather windows, alarm thresholds for motions; -; Expanded design load cases (including typhoon/hurricane scenarios); Freeboard margin increase and water-tight compartmentalization",,严酷度(S)；发生度(O)；可探测度(D)；潜在失效模式；建议措施,69,
747,747,Full全量模型,无,故障措施推荐类,风险画像查措施,故障措施查询,,,中等,在S/O/D为4.83/1.67/3.17的风险画像下，失效模式“Hit by dropped objects”的建议措施是什么？,Expanded design load cases (including typhoon/hurricane scenarios); High-fidelity coupled aero-hydro-elastic simulation in design updates; -,"项目/功能=Floating support structure / Floating Support structure / All structures；失效模式=Hit by dropped objects [1,9]；建议措施=Expanded design load cases (including typhoon/hurricane scenarios); High-fidelity coupled aero-hydro-elastic simulation in design updates; -。",正确,1.0,12.61,确定性规则问答,1.0,1.0,0,,1,,,,,,Expanded design load cases (including typhoon/hurricane scenarios); High-fidelity coupled aero-hydro-elastic simulation in design updates; -,,严酷度(S)；发生度(O)；可探测度(D)；潜在失效模式；建议措施,70,
748,748,Full全量模型,无,故障措施推荐类,风险画像查措施,故障措施查询,,,中等,在S/O/D为4.67/2.33/3的风险画像下，失效模式“Structural break”的建议措施是什么？,Expanded design load cases (including typhoon/hurricane scenarios); High-fidelity coupled aero-hydro-elastic simulation in design updates,项目/功能=Floating support structure / Floating Support structure / All structures；失效模式=Structural break [11]；建议措施=Expanded design load cases (including typhoon/hurricane scenarios); High-fidelity coupled aero-hydro-elastic simulation in design updates。,正确,1.0,12.7,确定性规则问答,1.0,1.0,0,,1,,,,,,Expanded design load cases (including typhoon/hurricane scenarios); High-fidelity coupled aero-hydro-elastic simulation in design updates,,严酷度(S)；发生度(O)；可探测度(D)；潜在失效模式；建议措施,71,
