序号,全局序号,消融模型,去除模块,情景类别,题型,来源标签,模块标签,模块标签说明,难度,问题,参考答案,模型回答,是否正确,部分准确率,耗时毫秒,回答路径,上下文精确率,证据召回率,幻觉标记,多跳路径覆盖率,上下文条数,缺失文本项,缺失数值项,命中数值,无证据编号,无证据数值,标准文本项,标准数值项,预期字段,原始行号,错误信息
241,241,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,effect_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“输出不受控制”对应的潜在失效后果是什么？,安全事故,失效模式“输出不受控制”的潜在失效后果是：安全事故。,正确,1.0,3.92,CSV直答,0.0,0.0,0,,1,,,,,,安全事故,,,11,
242,242,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,rpn_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“输出不受控制”的RPN是多少？,RPN=180.0,失效模式“输出不受控制”的RPN是：180。,正确,1.0,3.9,CSV直答,0.0,0.0,0,,1,,,180.0,,,,180.0,RPN,11,
243,243,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,故障措施推荐类,action_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“输出不受控制”对应的建议措施是什么？,更换损坏器件,针对失效模式“输出不受控制”，建议措施是：更换损坏器件。,正确,1.0,3.96,CSV直答,0.0,0.0,0,,1,,,,,,更换损坏器件,,RecommendedAction,11,
244,244,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,故障原因诊断类,cause_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“高压箱”里，失效模式“输出不受控制”这个问题，原因讲白一点是什么？,元器件损坏,元器件损坏,正确,1.0,1022.83,语义RAG,0.6667,1.0,0,,6,,,,,,元器件损坏,,,11,
245,245,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,effect_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“高压箱”里，失效模式“输出不受控制”最后会带来什么后果？,安全事故,匹配到1条记录：1) FMEA编号=LFP012；项目/功能=高压箱；失效模式=输出不受控制；失效原因=元器件损坏；失效后果=安全事故；S=9；O=4；D=5；RPN=180；建议措施=更换损坏器件。,正确,1.0,10.25,确定性规则问答,1.0,1.0,0,,1,,,,,,安全事故,,,11,
246,246,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,故障措施推荐类,action_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“高压箱”里，失效模式“输出不受控制”一般怎么处理？,更换损坏器件,项目/功能=高压箱；失效模式=输出不受控制；建议措施=更换损坏器件。,正确,1.0,9.24,确定性规则问答,1.0,1.0,0,,1,,,,,,更换损坏器件,,,11,
247,247,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,risk_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“高压箱”里，失效模式“输出不受控制”的风险最后会体现成什么？,安全事故,安全事故,正确,1.0,807.57,语义RAG,1.0,1.0,0,,6,,,,,,安全事故,,,11,
248,248,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,故障原因诊断类,cause_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP012”对应的原因是否就是“元器件损坏”？,是,是。FMEA编号“LFP012”对应的失效模式“输出不受控制”的潜在失效原因/机理是：元器件损坏。,正确,1.0,3.74,CSV直答,1.0,1.0,0,,1,,,,,,,,是/否判断,11,
249,249,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,risk_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP012”对应的后果是否就是“安全事故”？,是,是。FMEA编号“LFP012”对应的失效模式“输出不受控制”的潜在失效后果是：安全事故。,正确,1.0,3.07,CSV直答,1.0,1.0,0,,1,,,,,,,,是/否判断,11,
250,250,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,mode_project_bool,,M4_证据裁决,证据裁决,简单,失效模式“输出不受控制”是不是出现在项目/功能“高压箱”里？,是,是的，失效模式“输出不受控制”出现在项目/功能“高压箱”里。,正确,1.0,472.14,语义RAG,1.0,1.0,0,,6,,,,,,,,是/否判断,11,
251,251,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,risk_mode_code,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“输出不受控制”对应的FMEA编号是什么？,LFP012,失效模式“输出不受控制”对应的FMEA编号是：LFP012。,正确,1.0,4.65,CSV直答,0.0,0.0,0,,1,,,12.0,LFP012,,LFP012,,FmeaID,11,
252,252,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,risk_mode_project,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,在项目/功能“高压箱”里，失效模式“输出不受控制”的后果是什么？,安全事故,匹配到1条记录：1) FMEA编号=LFP012；项目/功能=高压箱；失效模式=输出不受控制；失效原因=元器件损坏；失效后果=安全事故；S=9；O=4；D=5；RPN=180；建议措施=更换损坏器件。,正确,1.0,9.86,确定性规则问答,1.0,1.0,0,,1,,,,,,安全事故,,,11,
253,253,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,故障原因诊断类,cause_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP013”这条的潜在失效原因/机理是什么？,无有效保护措施,FMEA编号“LFP013”对应的失效模式“高压带电”的潜在失效原因/机理是：无有效保护措施。,正确,1.0,4.12,CSV直答,1.0,1.0,0,,1,,,,,,无有效保护措施,,,12,
254,254,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,effect_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP013”这条的潜在失效后果是什么？,安全事故,FMEA编号“LFP013”对应的失效模式“高压带电”的潜在失效后果是：安全事故。,正确,1.0,4.04,CSV直答,1.0,1.0,0,,1,,,,,,安全事故,,,12,
255,255,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,rpn_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP013”这条的RPN是多少？,RPN=120.0,FMEA编号“LFP013”对应的失效模式“高压带电”的RPN是：120。,正确,1.0,4.13,CSV直答,1.0,1.0,0,,1,,,120.0,,,,120.0,RPN,12,
256,256,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,s_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP013”这条的S是多少？,S=10.0,10,正确,1.0,980.96,语义RAG,0.5,1.0,0,,6,,,10.0,,,,10.0,S,12,
257,257,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,o_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP013”这条的O是多少？,O=2.0,2,正确,1.0,262.67,语义RAG,0.5,1.0,0,,6,,,2.0,,,,2.0,O,12,
258,258,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,d_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP013”这条的D是多少？,D=6.0,6,正确,1.0,286.06,语义RAG,0.5,1.0,0,,6,,,6.0,,,,6.0,D,12,
259,259,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,故障原因诊断类,cause_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“高压带电”对应的潜在失效原因/机理是什么？,无有效保护措施,失效模式“高压带电”的潜在失效原因/机理是：无有效保护措施。,正确,1.0,4.78,CSV直答,0.0,0.0,0,,1,,,,,,无有效保护措施,,,12,
260,260,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,effect_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“高压带电”对应的潜在失效后果是什么？,安全事故,失效模式“高压带电”的潜在失效后果是：安全事故。,正确,1.0,4.04,CSV直答,0.0,0.0,0,,1,,,,,,安全事故,,,12,
261,261,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,rpn_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“高压带电”的RPN是多少？,RPN=120.0,失效模式“高压带电”的RPN是：120。,正确,1.0,3.96,CSV直答,0.0,0.0,0,,1,,,120.0,,,,120.0,RPN,12,
262,262,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,故障原因诊断类,cause_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“高压箱”里，失效模式“高压带电”这个问题，原因讲白一点是什么？,无有效保护措施,无有效保护措施,正确,1.0,1031.07,语义RAG,0.5,1.0,0,,6,,,,,,无有效保护措施,,,12,
263,263,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,effect_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“高压箱”里，失效模式“高压带电”最后会带来什么后果？,安全事故,匹配到1条记录：1) FMEA编号=LFP013；项目/功能=高压箱；失效模式=高压带电；失效原因=无有效保护措施；失效后果=安全事故；S=10；O=2；D=6；RPN=120。,正确,1.0,10.49,确定性规则问答,1.0,1.0,0,,1,,,,,,安全事故,,,12,
264,264,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,risk_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“高压箱”里，失效模式“高压带电”的风险最后会体现成什么？,安全事故,后果: 安全事故,正确,1.0,902.54,语义RAG,1.0,1.0,0,,6,,,,,,安全事故,,,12,
265,265,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,故障原因诊断类,cause_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP013”对应的原因是否就是“无有效保护措施”？,是,是。FMEA编号“LFP013”对应的失效模式“高压带电”的潜在失效原因/机理是：无有效保护措施。,正确,1.0,4.32,CSV直答,1.0,1.0,0,,1,,,,,,,,是/否判断,12,
266,266,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,risk_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP013”对应的后果是否就是“安全事故”？,是,是。FMEA编号“LFP013”对应的失效模式“高压带电”的潜在失效后果是：安全事故。,正确,1.0,3.47,CSV直答,1.0,1.0,0,,1,,,,,,,,是/否判断,12,
267,267,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,mode_project_bool,,M4_证据裁决,证据裁决,简单,失效模式“高压带电”是不是出现在项目/功能“高压箱”里？,是,是的，失效模式“高压带电”出现在项目/功能“高压箱”里。,正确,1.0,894.0,语义RAG,1.0,1.0,0,,6,,,,,,,,是/否判断,12,
268,268,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,risk_mode_code,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“高压带电”对应的FMEA编号是什么？,LFP013,失效模式“高压带电”对应的FMEA编号是：LFP013。,正确,1.0,3.44,CSV直答,0.0,0.0,0,,1,,,13.0,LFP013,,LFP013,,FmeaID,12,
269,269,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,risk_mode_project,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,在项目/功能“高压箱”里，失效模式“高压带电”的后果是什么？,安全事故,匹配到1条记录：1) FMEA编号=LFP013；项目/功能=高压箱；失效模式=高压带电；失效原因=无有效保护措施；失效后果=安全事故；S=10；O=2；D=6；RPN=120。,正确,1.0,6.7,确定性规则问答,1.0,1.0,0,,1,,,,,,安全事故,,,12,
270,270,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,故障原因诊断类,cause_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP014”这条的潜在失效原因/机理是什么？,负载未断开、违规操作,FMEA编号“LFP014”对应的失效模式“在负载连接的情况下意外开盖”的潜在失效原因/机理是：负载未断开、违规操作。,正确,1.0,2.79,CSV直答,1.0,1.0,0,,1,,,,,,负载未断开、违规操作,,,13,
271,271,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,effect_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP014”这条的潜在失效后果是什么？,安全事故,FMEA编号“LFP014”对应的失效模式“在负载连接的情况下意外开盖”的潜在失效后果是：安全事故。,正确,1.0,2.74,CSV直答,1.0,1.0,0,,1,,,,,,安全事故,,,13,
272,272,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,rpn_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP014”这条的RPN是多少？,RPN=90.0,FMEA编号“LFP014”对应的失效模式“在负载连接的情况下意外开盖”的RPN是：90。,正确,1.0,2.68,CSV直答,1.0,1.0,0,,1,,,90.0,,,,90.0,RPN,13,
273,273,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,s_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP014”这条的S是多少？,S=9.0,9,正确,1.0,978.74,语义RAG,0.5,1.0,0,,6,,,9.0,,,,9.0,S,13,
274,274,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,o_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP014”这条的O是多少？,O=2.0,2,正确,1.0,297.73,语义RAG,0.5,1.0,0,,6,,,2.0,,,,2.0,O,13,
275,275,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,d_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP014”这条的D是多少？,D=5.0,5,正确,1.0,286.67,语义RAG,0.5,1.0,0,,6,,,5.0,,,,5.0,D,13,
276,276,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,故障原因诊断类,cause_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“在负载连接的情况下意外开盖”对应的潜在失效原因/机理是什么？,负载未断开、违规操作,失效模式“在负载连接的情况下意外开盖”的潜在失效原因/机理是：负载未断开、违规操作。,正确,1.0,4.62,CSV直答,0.0,0.0,0,,1,,,,,,负载未断开、违规操作,,,13,
277,277,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,effect_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“在负载连接的情况下意外开盖”对应的潜在失效后果是什么？,安全事故,失效模式“在负载连接的情况下意外开盖”的潜在失效后果是：安全事故。,正确,1.0,3.83,CSV直答,0.0,0.0,0,,1,,,,,,安全事故,,,13,
278,278,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,rpn_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“在负载连接的情况下意外开盖”的RPN是多少？,RPN=90.0,失效模式“在负载连接的情况下意外开盖”的RPN是：90。,正确,1.0,4.08,CSV直答,0.0,0.0,0,,1,,,90.0,,,,90.0,RPN,13,
279,279,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,故障原因诊断类,cause_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“高压箱”里，失效模式“在负载连接的情况下意外开盖”这个问题，原因讲白一点是什么？,负载未断开、违规操作,负载未断开、违规操作。,正确,1.0,1115.2,语义RAG,0.3333,1.0,0,,6,,,,,,负载未断开、违规操作,,,13,
280,280,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,effect_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“高压箱”里，失效模式“在负载连接的情况下意外开盖”最后会带来什么后果？,安全事故,匹配到1条记录：1) FMEA编号=LFP014；项目/功能=高压箱；失效模式=在负载连接的情况下意外开盖；失效原因=负载未断开、违规操作；失效后果=安全事故；S=9；O=2；D=5；RPN=90。,正确,1.0,10.74,确定性规则问答,1.0,1.0,0,,1,,,,,,安全事故,,,13,
281,281,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,risk_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“高压箱”里，失效模式“在负载连接的情况下意外开盖”的风险最后会体现成什么？,安全事故,后果: 安全事故,正确,1.0,943.76,语义RAG,1.0,1.0,0,,6,,,,,,安全事故,,,13,
282,282,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,故障原因诊断类,cause_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP014”对应的原因是否就是“负载未断开、违规操作”？,是,是。FMEA编号“LFP014”对应的失效模式“在负载连接的情况下意外开盖”的潜在失效原因/机理是：负载未断开、违规操作。,正确,1.0,3.5,CSV直答,1.0,1.0,0,,1,,,,,,,,是/否判断,13,
283,283,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,risk_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP014”对应的后果是否就是“安全事故”？,是,是。FMEA编号“LFP014”对应的失效模式“在负载连接的情况下意外开盖”的潜在失效后果是：安全事故。,正确,1.0,2.73,CSV直答,1.0,1.0,0,,1,,,,,,,,是/否判断,13,
284,284,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,mode_project_bool,,M4_证据裁决,证据裁决,简单,失效模式“在负载连接的情况下意外开盖”是不是出现在项目/功能“高压箱”里？,是,是的，失效模式“在负载连接的情况下意外开盖”出现在项目/功能“高压箱”里。,正确,1.0,468.76,语义RAG,1.0,1.0,0,,6,,,,,,,,是/否判断,13,
285,285,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,risk_mode_code,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“在负载连接的情况下意外开盖”对应的FMEA编号是什么？,LFP014,失效模式“在负载连接的情况下意外开盖”对应的FMEA编号是：LFP014。,正确,1.0,3.3,CSV直答,0.0,0.0,0,,1,,,14.0,LFP014,,LFP014,,FmeaID,13,
286,286,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,risk_mode_project,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,在项目/功能“高压箱”里，失效模式“在负载连接的情况下意外开盖”的后果是什么？,安全事故,匹配到1条记录：1) FMEA编号=LFP014；项目/功能=高压箱；失效模式=在负载连接的情况下意外开盖；失效原因=负载未断开、违规操作；失效后果=安全事故；S=9；O=2；D=5；RPN=90。,正确,1.0,6.44,确定性规则问答,1.0,1.0,0,,1,,,,,,安全事故,,,13,
287,287,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,故障原因诊断类,cause_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP015”这条的潜在失效原因/机理是什么？,充电时继电器未断开,FMEA编号“LFP015”对应的失效模式“充电时触电”的潜在失效原因/机理是：充电时继电器未断开。,正确,1.0,2.76,CSV直答,1.0,1.0,0,,1,,,,,,充电时继电器未断开,,,14,
288,288,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,effect_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP015”这条的潜在失效后果是什么？,安全事故,FMEA编号“LFP015”对应的失效模式“充电时触电”的潜在失效后果是：安全事故。,正确,1.0,2.64,CSV直答,1.0,1.0,0,,1,,,,,,安全事故,,,14,
289,289,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,rpn_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP015”这条的RPN是多少？,RPN=90.0,FMEA编号“LFP015”对应的失效模式“充电时触电”的RPN是：90。,正确,1.0,2.7,CSV直答,1.0,1.0,0,,1,,,90.0,,,,90.0,RPN,14,
290,290,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,s_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP015”这条的S是多少？,S=9.0,9,正确,1.0,990.86,语义RAG,0.5,1.0,0,,6,,,9.0,,,,9.0,S,14,
291,291,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,o_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP015”这条的O是多少？,O=2.0,2,正确,1.0,327.41,语义RAG,0.5,1.0,0,,6,,,2.0,,,,2.0,O,14,
292,292,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,d_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP015”这条的D是多少？,D=5.0,5,正确,1.0,294.63,语义RAG,0.5,1.0,0,,6,,,5.0,,,,5.0,D,14,
293,293,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,故障原因诊断类,cause_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“充电时触电”对应的潜在失效原因/机理是什么？,充电时继电器未断开,失效模式“充电时触电”的潜在失效原因/机理是：充电时继电器未断开。,正确,1.0,4.42,CSV直答,0.0,0.0,0,,1,,,,,,充电时继电器未断开,,,14,
294,294,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,effect_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“充电时触电”对应的潜在失效后果是什么？,安全事故,失效模式“充电时触电”的潜在失效后果是：安全事故。,正确,1.0,3.68,CSV直答,0.0,0.0,0,,1,,,,,,安全事故,,,14,
295,295,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,rpn_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“充电时触电”的RPN是多少？,RPN=90.0,失效模式“充电时触电”的RPN是：90。,正确,1.0,3.64,CSV直答,0.0,0.0,0,,1,,,90.0,,,,90.0,RPN,14,
296,296,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,故障原因诊断类,cause_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“高压箱”里，失效模式“充电时触电”这个问题，原因讲白一点是什么？,充电时继电器未断开,原因是充电时继电器未断开。,正确,1.0,1076.54,语义RAG,0.5,1.0,0,,6,,,,,,充电时继电器未断开,,,14,
297,297,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,effect_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“高压箱”里，失效模式“充电时触电”最后会带来什么后果？,安全事故,匹配到1条记录：1) FMEA编号=LFP015；项目/功能=高压箱；失效模式=充电时触电；失效原因=充电时继电器未断开；失效后果=安全事故；S=9；O=2；D=5；RPN=90。,正确,1.0,10.49,确定性规则问答,1.0,1.0,0,,1,,,,,,安全事故,,,14,
298,298,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,risk_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“高压箱”里，失效模式“充电时触电”的风险最后会体现成什么？,安全事故,后果: 安全事故,正确,1.0,932.0,语义RAG,1.0,1.0,0,,6,,,,,,安全事故,,,14,
299,299,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,故障原因诊断类,cause_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP015”对应的原因是否就是“充电时继电器未断开”？,是,是。FMEA编号“LFP015”对应的失效模式“充电时触电”的潜在失效原因/机理是：充电时继电器未断开。,正确,1.0,3.98,CSV直答,1.0,1.0,0,,1,,,,,,,,是/否判断,14,
300,300,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,risk_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP015”对应的后果是否就是“安全事故”？,是,是。FMEA编号“LFP015”对应的失效模式“充电时触电”的潜在失效后果是：安全事故。,正确,1.0,3.33,CSV直答,1.0,1.0,0,,1,,,,,,,,是/否判断,14,
301,301,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,mode_project_bool,,M4_证据裁决,证据裁决,简单,失效模式“充电时触电”是不是出现在项目/功能“高压箱”里？,是,是的，失效模式“充电时触电”出现在项目/功能“高压箱”里。,正确,1.0,487.77,语义RAG,1.0,1.0,0,,6,,,,,,,,是/否判断,14,
302,302,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,risk_mode_code,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“充电时触电”对应的FMEA编号是什么？,LFP015,失效模式“充电时触电”对应的FMEA编号是：LFP015。,正确,1.0,3.5,CSV直答,0.0,0.0,0,,1,,,15.0,LFP015,,LFP015,,FmeaID,14,
303,303,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,risk_mode_project,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,在项目/功能“高压箱”里，失效模式“充电时触电”的后果是什么？,安全事故,匹配到1条记录：1) FMEA编号=LFP015；项目/功能=高压箱；失效模式=充电时触电；失效原因=充电时继电器未断开；失效后果=安全事故；S=9；O=2；D=5；RPN=90。,正确,1.0,6.85,确定性规则问答,1.0,1.0,0,,1,,,,,,安全事故,,,14,
304,304,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,project_avg_rpn,,M2_规则推理,规则推理,中等,项目/功能“热管理系统”的平均RPN是多少？,平均RPN=128.33,热管理系统 对应的RPN平均值为 128.33（n=6）。,正确,1.0,6.58,确定性规则问答,0.0,1.0,0,,1,,,128.33,,,,128.33333333333334,RPN,15,
305,305,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,project_top_mode,,M2_规则推理,规则推理,中等,项目/功能“热管理系统”里RPN最高的失效模式是什么？,电池组整体温度过高；RPN=168.0,热管理系统 对应的RPN最大值为 168，对应失效模式：电池组整体温度过低，电池组整体温度过高,正确,1.0,5.83,确定性规则问答,0.0,1.0,0,,1,,,168.0,,,电池组整体温度过高,168.0,FailureMode；RPN,15,
306,306,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,project_top_effect,,M2_规则推理,规则推理,中等,项目/功能“热管理系统”里RPN最高的那条，它的后果是什么？,影响电池工作,影响电池工作,正确,1.0,1557.37,语义RAG,0.1667,1.0,0,1.0,12,,,,,,影响电池工作,,FailureEffect,15,
307,307,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,故障原因诊断类,cause_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP016”这条的潜在失效原因/机理是什么？,风道设计不合理,FMEA编号“LFP016”对应的失效模式“电池组整体温度过高”的潜在失效原因/机理是：风道设计不合理。,正确,1.0,3.69,CSV直答,1.0,1.0,0,,1,,,,,,风道设计不合理,,,15,
308,308,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,effect_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP016”这条的潜在失效后果是什么？,影响电池工作,FMEA编号“LFP016”对应的失效模式“电池组整体温度过高”的潜在失效后果是：影响电池工作。,正确,1.0,2.9,CSV直答,1.0,1.0,0,,1,,,,,,影响电池工作,,,15,
309,309,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,风险影响评估类,rpn_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP016”这条的RPN是多少？,RPN=168.0,FMEA编号“LFP016”对应的失效模式“电池组整体温度过高”的RPN是：168。,正确,1.0,2.97,CSV直答,1.0,1.0,0,,1,,,168.0,,,,168.0,RPN,15,
